epoch,step,train_loss,val_loss
0,49,0.001694686827249825,
0,99,0.0031509543769061565,
0,149,0.00014108189498074353,
0,199,0.0009645298705436289,
0,249,0.0032830985728651285,
0,299,0.0191291943192482,
0,349,0.0004901933134533465,
0,399,0.014566808938980103,
0,449,0.006877020001411438,
0,499,0.0005112751387059689,
0,549,0.19673268496990204,
0,599,0.0015269509749487042,
0,649,0.026778018102049828,
0,699,0.06236445903778076,
0,749,0.011106247082352638,
0,799,0.0019519327906891704,
0,849,9.112303087022156e-05,
0,899,0.09577961266040802,
0,949,8.507678103342187e-06,
0,999,0.0031281053088605404,
0,1049,0.00621171947568655,
0,1099,0.0001459389750380069,
0,1149,0.0008088219910860062,
0,1199,0.033816732466220856,
0,1249,0.012680311687290668,
0,1299,0.003864146303385496,
0,1349,0.011952574364840984,
0,1399,0.12490373104810715,
0,1449,0.004125937353819609,
0,1499,0.02360496111214161,
0,1549,0.007495806086808443,
0,1599,0.001109834061935544,
0,1649,0.0014052640181034803,
0,1699,0.031623270362615585,
0,1749,0.0019037391757592559,
0,1799,0.0005899973912164569,
0,1849,0.008687060326337814,
0,1899,0.0004494409076869488,
0,1949,0.0008182289311662316,
0,1999,0.03209656476974487,
0,2049,0.0002571372897364199,
0,2099,0.027217140421271324,
0,2149,0.0036082607693970203,
0,2199,0.0004918528720736504,
0,2249,0.0001850533881224692,
0,2299,0.00011117719986941665,
0,2349,0.0016163474647328258,
0,2399,0.052838925272226334,
0,2449,0.025888003408908844,
0,2499,0.0011497319210320711,
0,2549,0.00602725287899375,
0,2599,0.05734919384121895,
0,2649,0.04451119527220726,
0,2699,0.008521001785993576,
0,2749,0.04829760268330574,
0,2799,0.03239293769001961,
0,2849,0.0055890195071697235,
0,2899,0.014716852456331253,
0,2949,0.003263443009927869,
0,2999,0.002652527764439583,
0,3049,0.008622746914625168,
0,3099,0.013159560970962048,
0,3149,0.05123011767864227,
0,3199,0.005565277300775051,
0,3249,0.015536588616669178,
0,3299,0.019343901425600052,
0,3349,0.0019427548395469785,
0,3399,0.0007892364519648254,
0,3449,0.0021802824921905994,
0,3499,0.02785179391503334,
0,3549,0.0019472327549010515,
0,3599,0.02972472831606865,
0,3649,0.0016031916020438075,
0,3699,0.00021419228869490325,
0,3749,0.15103091299533844,
0,3799,0.00048371058073826134,
0,3849,0.0012944856425747275,
0,3899,0.034124381840229034,
0,3949,0.015491952188313007,
0,3999,0.0012496132403612137,
0,4049,0.00102274923119694,
0,4099,0.003090385114774108,
0,4149,0.005756440106779337,
0,4199,0.0021654749289155006,
0,4249,0.025388645008206367,
0,4299,0.06338179856538773,
0,4349,3.8118632801342756e-05,
0,4399,0.009692544117569923,
0,4449,0.00016861851327121258,
0,4499,0.00719328410923481,
0,4549,0.0043929386883974075,
0,4599,3.648469646577723e-05,
0,4649,0.014835608191788197,
0,4699,9.902712918119505e-05,
0,4749,0.004123962949961424,
0,4799,0.010580533184111118,
0,4849,0.024746911600232124,
0,4899,0.014450021088123322,
0,4949,0.006190836895257235,
0,4999,1.7940015823114663e-05,
0,5049,0.3864820599555969,
0,5099,0.005430002696812153,
0,5149,0.041984252631664276,
0,5199,0.0581999197602272,
0,5249,0.004001059103757143,
0,5299,0.023330455645918846,
0,5349,0.10085606575012207,
0,5399,7.678445399506018e-06,
0,5449,0.0029395432211458683,
0,5499,0.0013192964252084494,
0,5549,0.0018941203597933054,
0,5599,0.0002980203425977379,
0,5649,0.009626644663512707,
0,5699,0.00014594577078241855,
0,5749,0.004725506529211998,
0,5787,,0.02670249156653881
1,5799,0.019796133041381836,
1,5849,0.02028491534292698,
1,5899,0.012413431890308857,
1,5949,0.020440734922885895,
1,5999,0.03223482891917229,
1,6049,0.0019419585587456822,
1,6099,0.002754878718405962,
1,6149,0.0006781688425689936,
1,6199,0.0492585189640522,
1,6249,0.0018649077974259853,
1,6299,0.0004317800921853632,
1,6349,0.027143262326717377,
1,6399,0.02019640989601612,
1,6449,0.009022116661071777,
1,6499,0.17805205285549164,
1,6549,0.01530313491821289,
1,6599,0.6956622004508972,
1,6649,0.0178571455180645,
1,6699,0.022705353796482086,
1,6749,5.326983682607533e-06,
1,6799,0.007329147774726152,
1,6849,0.005457424558699131,
1,6899,0.002201052848249674,
1,6949,0.040968045592308044,
1,6999,0.0029325385112315416,
1,7049,0.03196088969707489,
1,7099,0.833743691444397,
1,7149,0.0006733651971444488,
