epoch,step,train_loss,val_loss
0,49,0.0030852355994284153,
0,99,0.02787775732576847,
0,149,0.0012449073838070035,
0,199,9.93760913843289e-05,
0,249,0.00023557632812298834,
0,299,0.025114363059401512,
0,349,0.009983216412365437,
0,399,0.025153743103146553,
0,449,0.005574938375502825,
0,499,0.008566340431571007,
0,549,0.049002379179000854,
0,599,0.012117015197873116,
0,649,0.002261157613247633,
0,699,0.0008050180040299892,
0,749,0.04432232677936554,
0,799,0.00906833540648222,
0,849,0.0037961250636726618,
0,899,0.00254480610601604,
0,949,0.000612537027336657,
0,999,0.0035612378269433975,
0,1049,2.9091102987877093e-05,
0,1099,0.0048743789084255695,
0,1149,6.828703772043809e-05,
0,1199,0.002181573072448373,
0,1249,0.004721761215478182,
0,1299,0.005913230590522289,
0,1349,0.002132173627614975,
0,1399,0.01677575893700123,
0,1449,0.013358083553612232,
0,1499,0.06351296603679657,
0,1549,0.0017651478992775083,
0,1599,0.004068587440997362,
0,1649,0.02302708476781845,
0,1699,0.05500723794102669,
0,1749,0.02265079692006111,
0,1799,0.003208331298083067,
0,1849,0.014230829663574696,
0,1899,0.0015430107014253736,
0,1949,0.0005491185584105551,
0,1999,0.0027406136505305767,
0,2049,0.004584725480526686,
0,2099,0.001516074757091701,
0,2149,0.021880092099308968,
0,2199,0.025839241221547127,
0,2249,0.004290465731173754,
0,2299,0.007920523174107075,
0,2349,0.008289090357720852,
0,2399,0.0081331143155694,
0,2449,0.0035482600796967745,
0,2499,0.011101009324193,
0,2549,0.00011258669110247865,
0,2599,0.03048037551343441,
0,2649,0.002977726748213172,
0,2699,1.9778013665927574e-05,
0,2749,0.02589903399348259,
0,2799,0.017083920538425446,
0,2849,0.09541992843151093,
0,2899,0.0005911184707656503,
0,2949,0.006593237165361643,
0,2999,0.011350322514772415,
0,3049,0.21338112652301788,
0,3099,0.06508000195026398,
0,3149,2.287549250468146e-05,
0,3199,0.0006705177947878838,
0,3249,0.0022475868463516235,
0,3299,0.0038239015266299248,
0,3349,0.014365250244736671,
0,3399,0.07092111557722092,
0,3449,0.03974999859929085,
0,3499,0.0029418268240988255,
0,3549,0.0259555634111166,
0,3599,1.0768830179586075e-05,
0,3649,0.004559136461466551,
0,3699,0.027254819869995117,
0,3749,0.003826447995379567,
0,3799,0.00840903352946043,
0,3849,0.014941928908228874,
0,3899,0.01234369445592165,
0,3949,0.007549116853624582,
0,3999,0.05907298997044563,
0,4049,0.0002216263092122972,
0,4099,0.004552816040813923,
0,4149,0.0009181310306303203,
0,4199,0.016766808927059174,
0,4249,0.03000573441386223,
0,4299,0.028015322983264923,
0,4349,0.023044200614094734,
0,4399,0.0004990408197045326,
0,4449,0.06906379759311676,
0,4499,0.0037546076346188784,
0,4549,0.010606614872813225,
0,4599,0.000972638139501214,
0,4649,0.004739467520266771,
0,4699,0.20163048803806305,
0,4749,0.006042722146958113,
0,4799,0.009083235636353493,
0,4849,0.00015830715710762888,
0,4899,0.033801596611738205,
0,4949,0.030007777735590935,
0,4999,0.000681195524521172,
0,5049,0.04540609195828438,
0,5099,0.027662325650453568,
0,5149,0.0037434950936585665,
0,5199,0.0014379095518961549,
0,5249,0.0074319979175925255,
0,5299,0.0006230648141354322,
0,5349,0.0005041463882662356,
0,5399,0.003129630582407117,
0,5449,0.0018438876140862703,
0,5499,0.23365241289138794,
0,5549,0.0038168150931596756,
0,5599,0.002961386926472187,
0,5649,0.10992097854614258,
0,5699,0.004715352784842253,
0,5749,0.012106424197554588,
0,5787,,0.026305317878723145
1,5799,0.03432871028780937,
1,5849,0.007062145508825779,
1,5899,0.006843735463917255,
1,5949,0.08216337114572525,
1,5999,0.018623102456331253,
1,6049,0.003998226020485163,
1,6099,0.0173066183924675,
1,6149,0.01014078501611948,
1,6199,1.7240097804460675e-05,
1,6249,0.0026886542327702045,
1,6299,0.0005748781259171665,
1,6349,0.027676306664943695,
1,6399,0.013651255518198013,
1,6449,0.02435021474957466,
