epoch,step,train_loss,val_loss
0,49,0.0015896609984338284,
0,99,0.02455701120197773,
0,149,0.014848442748188972,
0,199,4.277694642951246e-06,
0,249,0.1259261965751648,
0,299,2.5804200049606152e-05,
0,349,0.0004654505755752325,
0,399,0.004058898892253637,
0,449,0.031640421599149704,
0,499,0.004416735377162695,
0,549,0.00011238848674111068,
0,599,0.0018883176380768418,
0,649,0.0005212615360505879,
0,699,0.01845630258321762,
0,749,0.0014052416663616896,
0,799,0.0005769424024038017,
0,849,0.21512719988822937,
0,899,0.00043361447751522064,
0,949,0.02507178857922554,
0,999,0.005626432131975889,
0,1049,0.011020353995263577,
0,1099,0.007871477864682674,
0,1149,0.10241925716400146,
0,1199,0.0004837246669922024,
0,1249,0.066619873046875,
0,1299,0.03623616695404053,
0,1349,0.056912168860435486,
0,1399,0.002441850258037448,
0,1449,0.003346585901454091,
0,1499,0.01660967990756035,
0,1549,0.012372461147606373,
0,1599,0.01134533528238535,
0,1649,0.00491474149748683,
0,1699,0.005040457472205162,
0,1749,0.2868942618370056,
0,1799,0.020908014848828316,
0,1849,0.004646684974431992,
0,1899,0.028661582618951797,
0,1949,0.0020390378776937723,
0,1999,4.928704947815277e-05,
0,2049,0.007337670773267746,
0,2099,0.010067962110042572,
0,2149,0.005750673357397318,
0,2199,0.05559353530406952,
0,2249,0.00022094612359069288,
0,2299,0.0029693646356463432,
0,2349,5.168352345208405e-06,
0,2399,0.02202657423913479,
0,2449,0.0033197642769664526,
0,2499,0.09159592539072037,
0,2549,0.12534748017787933,
0,2599,5.740345295635052e-05,
0,2649,0.011019391007721424,
0,2699,0.0017872408498078585,
0,2749,0.0002087822213070467,
0,2799,0.010990888811647892,
0,2849,0.04809340462088585,
0,2899,0.0011538483668118715,
0,2949,0.03954952210187912,
0,2999,0.000512135389726609,
0,3049,0.002693754155188799,
0,3099,0.011797178536653519,
0,3149,0.0063591510988771915,
0,3199,0.016471171751618385,
0,3249,0.00017898049554787576,
0,3299,0.0027968629729002714,
0,3349,0.002218890003859997,
0,3399,0.02983815409243107,
0,3449,0.013151182793080807,
0,3499,0.0029256362468004227,
0,3549,0.0019101649522781372,
0,3599,0.013603277504444122,
0,3649,0.0008753454312682152,
0,3699,0.00011128280311822891,
0,3749,0.03075389750301838,
0,3799,0.008064757101237774,
0,3849,0.0011054404312744737,
0,3899,6.289957582339412e-06,
0,3949,4.496087512961822e-06,
0,3999,0.00103868602309376,
0,4049,0.0029060898814350367,
0,4099,0.0004661369603127241,
0,4149,0.00932183675467968,
0,4199,0.00013525002577807754,
0,4249,0.01668660156428814,
0,4299,0.01588846556842327,
0,4349,0.0002813054306898266,
0,4399,0.005921144038438797,
0,4449,0.0014876367058604956,
0,4499,0.23085755109786987,
0,4549,0.00046553704305551946,
0,4599,1.0346239832870197e-05,
0,4649,1.3128760656400118e-06,
0,4699,0.010325344279408455,
0,4749,0.05058938264846802,
0,4799,4.785285455000121e-06,
0,4849,0.005505649372935295,
0,4899,0.003683168673887849,
0,4949,0.001476336270570755,
0,4999,0.00012419356789905578,
0,5049,0.004998450633138418,
0,5099,2.9691873848491923e-08,
0,5149,0.003498777514323592,
0,5199,0.001544869621284306,
0,5249,0.03197448328137398,
0,5299,0.09418729692697525,
0,5349,0.0012783966958522797,
0,5399,0.006209549028426409,
0,5449,0.014568711631000042,
0,5499,0.017524031922221184,
0,5549,0.002783999079838395,
0,5599,0.010739446617662907,
0,5649,0.024005811661481857,
0,5699,0.00047603141865693033,
0,5749,0.005700854584574699,
0,5787,,0.026461105793714523
1,5799,0.012498539872467518,
1,5849,0.00036016065860167146,
1,5899,0.011481082998216152,
1,5949,0.004758628085255623,
1,5999,0.0001609217724762857,
1,6049,0.005911129992455244,
1,6099,0.05065228417515755,
1,6149,0.04058646410703659,
1,6199,0.013003191910684109,
1,6249,0.0025547314435243607,
1,6299,0.02275373972952366,
1,6349,1.0354875712437206e-06,
1,6399,0.016069723293185234,
1,6449,0.022512704133987427,
1,6499,0.0019685300067067146,
1,6549,0.17158223688602448,
1,6599,0.0072145480662584305,
1,6649,0.021208757534623146,
1,6699,0.0023070992901921272,
1,6749,0.01835791952908039,
1,6799,0.0008434430346824229,
1,6849,0.026659714058041573,
1,6899,0.0004577169893309474,
1,6949,0.005490980576723814,
1,6999,0.011075791902840137,
1,7049,4.827075463254005e-05,
1,7099,0.009294676594436169,
1,7149,0.009182050824165344,
1,7199,0.007702249567955732,
1,7249,0.014034628868103027,
1,7299,0.14094223082065582,
1,7349,0.029695505276322365,
1,7399,0.0003843422164209187,
1,7449,0.00013623674749396741,
1,7499,1.7906928405864164e-05,
1,7549,0.06511145085096359,
1,7599,0.0031413021497428417,
1,7649,0.0462358258664608,
1,7699,0.03980791196227074,
1,7749,0.04584219306707382,
1,7799,0.08135896176099777,
1,7849,0.017223849892616272,
1,7899,0.013956289738416672,
1,7949,0.005215577315539122,
1,7999,0.000582333595957607,
1,8049,0.0026736108120530844,
1,8099,0.029959816485643387,
1,8149,6.859220320620807e-06,
1,8199,0.0012260994408279657,
1,8249,0.012619937770068645,
1,8299,0.007541179656982422,
1,8349,0.00030858427635394037,
1,8399,0.02021036297082901,
1,8449,0.003960838075727224,
1,8499,0.008290342055261135,
1,8549,0.004110497422516346,
1,8599,0.06523648649454117,
1,8649,0.01562666893005371,
1,8699,5.867408253834583e-05,
1,8749,0.010358608327805996,
1,8799,0.019297635182738304,
1,8849,0.005781247746199369,
1,8899,0.00015712132153566927,
1,8949,0.061642374843358994,
1,8999,0.006490655243396759,
1,9049,1.946060910995584e-05,
1,9099,0.03723842278122902,
1,9149,0.009568916633725166,
1,9199,0.011455112136900425,
1,9249,0.029824482277035713,
1,9299,0.03665952757000923,
1,9349,0.019079430028796196,
1,9399,0.035728711634874344,
1,9449,0.009293791837990284,
1,9499,0.0007123707327991724,
1,9549,0.010819599032402039,
1,9599,0.00024052428489085287,
1,9649,0.03004535287618637,
1,9699,0.0038384245708584785,
1,9749,0.0529169961810112,
1,9799,0.04856278374791145,
1,9849,0.1447618454694748,
1,9899,0.016471058130264282,
1,9949,0.027993997558951378,
1,9999,0.0005768101545982063,
1,10049,0.0011402928503230214,
1,10099,0.043454695492982864,
1,10149,0.0039747548289597034,
1,10199,0.06170204281806946,
1,10249,0.028866060078144073,
1,10299,0.00039131040102802217,
1,10349,0.009850993752479553,
1,10399,0.0015831353375688195,
1,10449,0.012405291199684143,
1,10499,0.02788759581744671,
1,10549,0.2504934072494507,
