date,h_1,h_3,h_12
1971-08-01,0.647565426637202,0.771650343787457,0.897082428239613
1971-09-01,0.643925653866073,0.771843683847221,0.898561943928775
1971-10-01,0.634474214549856,0.766576365597109,0.896135749379191
1971-11-01,0.634994266322556,0.76830409403405,0.896517355787597
1971-12-01,0.650342378131469,0.781004442935556,0.902029626398925
1972-01-01,0.65862384727934,0.784584727936599,0.9014843845501
1972-02-01,0.634456084965044,0.766398809478994,0.892485548174322
1972-03-01,0.616502597188743,0.751165033245682,0.885514800850587
1972-04-01,0.606872975711534,0.7402652329366,0.87916811169985
1972-05-01,0.604557276482083,0.739173159695788,0.878412509132
1972-06-01,0.610883675396136,0.745993308239903,0.881804882687996
1972-07-01,0.627434342315761,0.760305181644674,0.88898107893266
1972-08-01,0.637676217770678,0.769481916073927,0.894914877055361
1972-09-01,0.639242718283014,0.772449933672657,0.898006661198553
1972-10-01,0.655262207466323,0.783515352016681,0.902273707566186
1972-11-01,0.65705402826556,0.788660423752253,0.905988755457616
1972-12-01,0.66451610235757,0.798633561896513,0.913430650136358
1973-01-01,0.677566621006934,0.813677293931766,0.92403318414498
1973-02-01,0.688339835041408,0.829238650109614,0.937645526084095
1973-03-01,0.688852532943115,0.835762414578646,0.946742697174076
1973-04-01,0.693162164999546,0.843300896910438,0.956558310449834
1973-05-01,0.698628911239336,0.855403123695598,0.969497489362055
1973-06-01,0.721535755186578,0.881137409942042,0.986982643590845
1973-07-01,0.762398421983528,0.925274334771448,1.01309732114066
1973-08-01,0.794670927918636,0.955455159680534,1.02880643733763
1973-09-01,0.798521921591118,0.958439834106707,1.03172267376896
1973-10-01,0.79985881977258,0.953977850534093,1.03101859550745
1973-11-01,0.791271290937851,0.94582165558313,1.02872132268953
1973-12-01,0.793212594716037,0.943465046378563,1.02815538159079
1974-01-01,0.799722651748539,0.944092781091226,1.02720865656654
1974-02-01,0.790246357429119,0.937872601311581,1.02675448556615
1974-03-01,0.788361304254675,0.937731749144718,1.02772636067465
1974-04-01,0.797261446781957,0.944244711382387,1.03036542447473
1974-05-01,0.790682843382362,0.944877942030928,1.03324333520407
1974-06-01,0.788756930564111,0.948902337165795,1.03935339828069
1974-07-01,0.801109209539999,0.960989579935259,1.04698562353592
1974-08-01,0.818025987806484,0.972502993536164,1.05054034811259
1974-09-01,0.824328053348006,0.976581466484382,1.04889383623855
1974-10-01,0.834076066860935,0.982673523283395,1.04888054645366
1974-11-01,0.862050030928163,1.00124065244761,1.05022981611965
1974-12-01,0.874039175405944,1.00701735171799,1.0470985510005
1975-01-01,0.840840852483671,0.980709992988485,1.0334496869388
1975-02-01,0.8158750454387,0.955422626343464,1.01782371377996
1975-03-01,0.793139700558849,0.93424625074516,1.00677019160775
1975-04-01,0.780365424068192,0.917240464443246,0.996165915865609
1975-05-01,0.772338441413391,0.902568816944319,0.983493462655937
1975-06-01,0.772051140464813,0.892472412296598,0.97271613873395
1975-07-01,0.761816329997148,0.881411275214413,0.964872155165544
1975-08-01,0.728261711579677,0.855246942598373,0.950826970035291
1975-09-01,0.700187221421226,0.830503088184484,0.937712868077163
1975-10-01,0.677956389567084,0.812190394800832,0.928819426676625
1975-11-01,0.66409892473061,0.799938162036278,0.922916609590102
1975-12-01,0.67092747072852,0.801641829354187,0.921004962947193
1976-01-01,0.67573872339125,0.804518208407568,0.921203461461279
1976-02-01,0.659253820118592,0.78884127797571,0.91247594705403
1976-03-01,0.644481361473337,0.774326823659045,0.904566455467746
1976-04-01,0.638451329890547,0.76706901826223,0.898778599235502
1976-05-01,0.63315377712852,0.761667119817561,0.894199231461803
1976-06-01,0.621673224231166,0.75110861112445,0.887770444590636
1976-07-01,0.61155275047172,0.741402538375278,0.882931067554401
1976-08-01,0.61282974275482,0.740715617247653,0.881539020929231
1976-09-01,0.621866788499847,0.747557779381613,0.885003045391697
1976-10-01,0.632632303927734,0.758030138593266,0.888570758778333
1976-11-01,0.641625781333542,0.76320999598714,0.889180641752405
1976-12-01,0.643007692372589,0.765329663058505,0.889532509219718
1977-01-01,0.645158965096095,0.766122257807145,0.889440093975962
1977-02-01,0.642191402513793,0.764250790680297,0.888102893340832
1977-03-01,0.626470766210693,0.750685633602374,0.882112445209745
1977-04-01,0.601806901849068,0.731334009002011,0.873931668070627
1977-05-01,0.593473504101203,0.723960148126978,0.871495367361074
1977-06-01,0.587844098389974,0.718133497121216,0.868353692654788
1977-07-01,0.58740479376484,0.716830495651983,0.867765497605428
1977-08-01,0.587459117871167,0.717695776693361,0.869632291023269
1977-09-01,0.596780482711324,0.724034980637379,0.870891660278099
1977-10-01,0.608463983932071,0.734685302578977,0.875092504761744
1977-11-01,0.617689304220848,0.742890903528249,0.879012537522759
1977-12-01,0.641602271111171,0.761385303258017,0.886611158029072
1978-01-01,0.6717210580508,0.785365814746373,0.898726083123214
1978-02-01,0.662942316839965,0.784014003285056,0.902075945581941
1978-03-01,0.664141592207594,0.786266353687409,0.904866846267236
1978-04-01,0.653836691284445,0.781956568707946,0.906714159970097
1978-05-01,0.635135243217983,0.771826087774107,0.906641069151206
1978-06-01,0.626149002346987,0.765619442320387,0.906884434671522
