epoch,step,train_loss
0,49,0.026946010068058968
0,99,0.013901307247579098
0,149,0.0028407678473740816
0,199,0.021726379171013832
0,249,0.0024992830585688353
0,299,0.0035227362532168627
0,349,0.01311222929507494
0,399,0.06551702320575714
0,449,0.0017611797666177154
0,499,0.0016935932217165828
0,549,0.007042404264211655
0,599,0.0006038339924998581
0,649,0.007733311038464308
0,699,0.03330323472619057
0,749,0.005282185971736908
0,799,0.06662134826183319
0,849,0.05761606991291046
0,899,6.944167398614809e-05
0,949,0.002941583516076207
0,999,0.03282998129725456
0,1049,0.009166762232780457
0,1099,0.0031853443942964077
0,1149,9.642843360779807e-05
0,1199,0.01955527253448963
0,1249,0.005559749435633421
0,1299,0.009380652569234371
0,1349,0.0021094013936817646
0,1399,0.014267422258853912
0,1449,0.0001632032945053652
0,1499,0.004739558789879084
0,1549,0.011947140097618103
0,1599,0.01187700405716896
0,1649,0.0007838556775823236
0,1699,0.09152338653802872
0,1749,0.01803496666252613
0,1799,0.009135127998888493
0,1849,0.05984315648674965
0,1899,0.029441364109516144
0,1949,0.045616503804922104
0,1999,0.000816748826764524
0,2049,0.03163151070475578
0,2099,0.01428170595318079
0,2149,0.0003835833922494203
0,2199,0.0009944202611222863
0,2249,0.002740760101005435
0,2299,0.022871101275086403
0,2349,0.13775211572647095
0,2399,0.13851825892925262
0,2449,0.02611696533858776
0,2499,0.08343788981437683
0,2549,0.01830810122191906
0,2599,0.03439047187566757
0,2649,2.2691604044666747e-06
0,2699,0.005471847020089626
0,2749,0.00029224014724604785
0,2799,0.0034290901385247707
0,2849,0.0007710761274211109
0,2899,0.043952640146017075
0,2949,7.110127626219764e-05
0,2999,0.024410584941506386
0,3049,0.001687189214862883
0,3099,0.001528924680314958
0,3149,0.00933778751641512
0,3199,0.018075568601489067
0,3249,0.0010258457623422146
0,3299,0.0009758069063536823
0,3349,0.0026367732789367437
0,3399,0.006090654991567135
0,3449,0.002629530616104603
0,3499,0.0055887517519295216
0,3549,0.0002776147157419473
0,3599,0.10817056894302368
0,3649,0.009257514029741287
0,3699,0.044411446899175644
0,3749,0.0005158227286301553
0,3799,0.019571388140320778
0,3849,0.0872049480676651
0,3899,0.01147126778960228
0,3949,0.0002822132664732635
0,3999,0.004234572872519493
0,4049,0.015089733526110649
0,4099,0.0013691869098693132
0,4149,0.005294461268931627
0,4199,0.0012202117359265685
0,4249,0.01596442051231861
0,4299,0.0031867187935858965
0,4349,0.0003276206261944026
0,4399,0.03710345923900604
0,4449,0.01370224915444851
0,4499,0.00014631246449425817
0,4549,0.01641201041638851
0,4599,0.017348892986774445
0,4649,0.11209215968847275
0,4699,0.04019042104482651
0,4749,0.017519306391477585
0,4799,0.0007546402048319578
0,4849,0.01388803031295538
0,4899,0.06034708023071289
0,4949,0.010059071704745293
0,4999,0.014929860830307007
0,5049,0.006497439928352833
0,5099,0.005683868192136288
0,5149,0.019074827432632446
0,5199,0.03269201144576073
0,5249,0.00740058021619916
0,5299,0.0005699895555153489
0,5349,0.009363241493701935
0,5399,0.05871664360165596
0,5449,0.007477048318833113
0,5499,0.0021990591194480658
0,5549,0.00802482757717371
0,5599,0.008037756197154522
0,5649,0.004086582455784082
0,5699,0.022152816876769066
0,5749,0.004578832071274519
0,5799,0.006161937024444342
0,5849,0.0012020458234474063
0,5899,0.009337835945189
0,5949,0.2646004259586334
0,5999,0.29421237111091614
0,6049,0.0028903463389724493
0,6099,0.0003884852339979261
0,6149,0.0006225451361387968
0,6199,0.002246660180389881
0,6249,3.3606059446356085e-07
