date,c,a,y,cay,mktrf,smb,hml,rmw,cma,rf,umd,r_f,r_mkt,r_me,r_ia,r_roe,r_eg,h_1,h_3,h_12
1995-08-31,,,,,0.0055,0.0175,0.0279,-0.0124,0.0162,0.0047,0.0016,,,,,,,0.568749171969791,0.700743063889635,0.866412197323704
1995-09-30,,,,,0.0335,-0.0188,-0.0004,0.0103,0.0036,0.0043,0.029,1.3529,7.5127,3.5722,1.7642,2.7028,5.0096,0.561794795677375,0.696604255753069,0.864316050644843
1995-10-31,,,,,-0.0152,-0.0404,-0.005,0.0191,-0.0005,0.0047,0.0416,,,,,,,0.56486737858903,0.700261074672156,0.864702626396922
1995-11-30,,,,,0.0396,-0.0107,0.0051,-0.0062,0.0112,0.0042,-0.0068,,,,,,,0.576431837699524,0.709933361140146,0.86762509544553
1995-12-31,,,,,0.0103,0.0072,0.0022,-0.0137,0.031,0.0049,0.0252,1.3767,3.2892,-5.4164,5.0961,3.0215,3.8006,0.586747748489514,0.719228897915491,0.871729594198999
1996-01-31,10.1768019,11.9617631,9.967092545,0.027961966,0.0226,-0.0256,0.0038,0.0018,0.0231,0.0043,0.0054,,,,,,,0.609946353014521,0.737245435335334,0.879737771630117
1996-02-29,10.18466874,11.96792058,9.97215291,0.030433619,0.0133,0.0177,-0.0108,0.0024,-0.019,0.0039,0.0059,,,,,,,0.620157761152538,0.743629606798168,0.882157716743927
1996-03-31,10.18747778,11.97210376,9.976112623,0.029159313,0.0073,0.0161,0.0035,0.0142,-0.0095,0.0039,-0.0184,1.2178,4.4145,1.9186,0.8157,1.8806,0.8139,0.60732383379037,0.735008212876775,0.878624811655656
1996-04-30,10.19218956,11.98588707,9.976352628,0.030675585,0.0206,0.0471,-0.0402,-0.0014,-0.0211,0.0046,-0.0088,,,,,,,0.590312138933469,0.720879967255378,0.871428283623524
1996-05-31,,,,,0.0236,0.0321,-0.0083,0.0012,-0.003,0.0042,0.0154,,,,,,,0.57814083750337,0.710988000422543,0.866802659037315
1996-06-30,,,,,-0.0114,-0.0365,0.0235,0.0351,0.0122,0.004,0.0098,1.2614,3.1638,5.0207,1.0559,5.5433,1.5098,0.571071835727147,0.704848652308308,0.862890478222122
1996-07-31,,,,,-0.0597,-0.0381,0.0514,0.0295,0.026,0.0045,-0.0016,,,,,,,0.566683314260048,0.700740922037098,0.859821016546888
1996-08-31,,,,,0.0277,0.0257,-0.0074,-0.0037,-0.0242,0.0041,0.0001,,,,,,,0.562950494761358,0.696307451569267,0.856941480249037
1996-09-30,,,,,0.0501,-0.0139,-0.0272,0.0127,-0.0222,0.0044,0.027,1.305,1.5646,-2.651,-1.2578,4.8436,4.7173,0.559292408176591,0.692996780425062,0.856116447454129
1996-10-31,,,,,0.0086,-0.0377,0.0494,0.014,0.0325,0.0042,0.0379,,,,,,,0.559697246168404,0.692795415360366,0.856443339971766
1996-11-30,,,,,0.0625,-0.038,0.0139,0.0212,-0.0079,0.0041,-0.0237,,,,,,,0.559631015168153,0.692521644503323,0.8574697171049
1996-12-31,,,,,-0.017,0.0325,0.0131,0.0037,0.0149,0.0046,0.0063,1.2644,5.5252,-2.543,3.8028,3.7478,10.5096,0.560871698382129,0.693794444860294,0.857535675006556
1997-01-31,10.20004302,11.98687122,9.983555555,0.03254481,0.0499,-0.0182,-0.0142,0.0119,-0.0002,0.0045,0.0196,,,,,,,0.563013893850975,0.695646696547657,0.857968114443479
1997-02-28,10.20168126,12.02535213,9.989502247,0.021034901,-0.0049,-0.0259,0.0567,0.0067,0.0347,0.0039,-0.0213,,,,,,,0.566261714069269,0.698454141200112,0.859245939334927
1997-03-31,10.21525395,12.0536679,9.997059276,0.022384395,-0.0503,-0.0043,0.0339,0.005,0.0166,0.0043,0.009,1.2161,-0.7084,-3.7752,4.1405,1.9383,3.2556,0.562599964322383,0.695960485325435,0.856579410062211
1997-04-30,10.22402184,12.06110329,10.00888905,0.020056118,0.0404,-0.057,0.0007,0.0326,-0.0072,0.0043,0.0484,,,,,,,0.565756074078999,0.696964465624107,0.854967049508681
1997-05-31,,,,,0.0674,0.0475,-0.0413,-0.0102,-0.0296,0.0049,-0.0517,,,,,,,0.561649803053877,0.694870639125981,0.854456875314999
1997-06-30,,,,,0.041,0.0119,0.0158,0.0056,0.0066,0.0037,0.026,1.2371,15.3916,1.0674,-5.2141,6.3984,1.9379,0.56047345178396,0.693067909409162,0.853665718114753
1997-07-31,,,,,0.0733,-0.0276,0.0026,0.0007,-0.0258,0.0043,0.0377,,,,,,,0.565495313227523,0.696678481242481,0.854448803759235
1997-08-31,,,,,-0.0415,0.0761,0.0118,-0.0111,-0.0004,0.0041,-0.0256,,,,,,,0.574404101194336,0.702158023128154,0.85564493474098
1997-09-30,,,,,0.0535,0.0249,0.0037,-0.0163,-0.0091,0.0044,0.0147,1.2984,8.5153,9.6067,-4.1143,-1.2647,-0.892,0.568727085002541,0.698381842593898,0.854607708509252
1997-10-31,,,,,-0.038,-0.0052,0.0227,0.01,0.0194,0.0042,-0.0057,,,,,,,0.569801011497578,0.699488932274632,0.855355391755998
1997-11-30,,,,,0.0298,-0.0511,0.012,0.0281,0.0184,0.0039,0.0033,,,,,,,0.574246784626475,0.704134630607014,0.859157855230637
1997-12-31,,,,,0.0132,-0.0203,0.0384,0.0074,0.0192,0.0048,0.0398,1.2363,0.0283,-8.5984,7.5342,1.793,-0.299,0.578195426902954,0.709060919290265,0.862585359746093
1998-01-31,10.23153355,12.10315424,10.02462898,0.005797073,0.0015,-0.0136,-0.0163,0.0087,-0.0073,0.0043,0.0014,,,,,,,0.583944915061146,0.713528383841813,0.863588159305912
1998-02-28,10.24625116,12.11747362,10.03434852,0.009608935,0.0704,0.002,-0.0085,-0.0031,-0.0254,0.0039,-0.0112,,,,,,,0.582108204626281,0.712703572736263,0.862392381466204
1998-03-31,10.2560927,12.09472806,10.04190555,0.018353079,0.0476,-0.0065,0.0139,-0.0026,-0.0037,0.0039,0.0215,1.2588,12.0857,-0.6238,-3.3628,3.4661,1.4404,0.583537734251813,0.714129269601673,0.863683809314546
1998-04-30,10.26741246,12.14290546,10.0500416,0.012658169,0.0073,0.0,0.0094,-0.0169,-0.0036,0.0043,0.0074,,,,,,,0.590437762224204,0.721129945596764,0.86799797295454
1998-05-31,,,,,-0.0307,-0.0295,0.0344,0.011,0.0261,0.004,0.0182,,,,,,,0.595783528567081,0.728324907346759,0.873177691803356
1998-06-30,,,,,0.0318,-0.0366,-0.0196,-0.0026,-0.0297,0.0041,0.0728,1.2183,0.4153,-5.3943,0.9443,4.6721,3.745,0.609527226515523,0.740757835622426,0.881420345302961
1998-07-31,,,,,-0.0246,-0.0527,-0.0178,0.0174,0.0045,0.004,0.0369,,,,,,,0.618603274187891,0.752291455487847,0.89053767962464
1998-08-31,,,,,-0.1608,-0.0517,0.0353,0.0337,0.0591,0.0043,0.0184,,,,,,,0.637805111690769,0.771044114320555,0.903374788413032
1998-09-30,,,,,0.0615,-0.0078,-0.0342,-0.0188,-0.0299,0.0046,-0.0081,1.1806,-13.6833,-13.1063,4.7258,2.5024,10.5623,0.629969395107828,0.769684893488492,0.910410576223817
1998-10-31,,,,,0.0713,-0.0343,-0.0223,0.0093,0.0031,0.0032,-0.0537,,,,,,,0.62118565574254,0.761387082733247,0.907867288750444
1998-11-30,,,,,0.061,0.0075,-0.0325,-0.0086,-0.0118,0.0031,0.012,,,,,,,0.61275177690481,0.75363418134225,0.903665197146436
1998-12-31,,,,,0.0616,-0.0156,-0.0419,-0.0076,-0.0339,0.0038,0.0892,1.0401,20.2572,-3.5348,-4.4273,5.5457,-1.8014,0.611959573706562,0.751350911204956,0.901020810430383
1999-01-31,10.27452508,12.14618509,10.0622654,0.009264493,0.035,-0.0075,-0.046,-0.0277,-0.068,0.0035,0.0303,,,,,,,0.61302087232805,0.751779210448611,0.899983936462224
1999-02-28,10.28628329,12.16609251,10.06254515,0.016460959,-0.0408,-0.0522,0.0192,-0.0123,0.041,0.0035,-0.001,,,,,,,0.613911920878059,0.752950438966546,0.899224779502726
1999-03-31,10.29430868,12.15646076,10.06743399,0.022668893,0.0345,-0.0423,-0.0274,-0.0407,-0.0142,0.0043,-0.0127,1.0982,2.5815,-11.561,1.061,-3.8532,-0.7187,0.613075078163178,0.753401714257822,0.900205713675296
1999-04-30,10.3058681,12.21094658,10.07944235,0.01273723,0.0433,0.0452,0.0246,-0.0253,0.0089,0.0037,-0.0904,,,,,,,0.612968680859128,0.755101815040546,0.901067210501661
1999-05-31,,,,,-0.0246,0.0371,0.0235,0.0093,0.0334,0.0034,-0.0519,,,,,,,0.60883687371749,0.752654962842352,0.901113677311847
1999-06-30,,,,,0.0477,0.0229,-0.0319,0.0113,-0.0321,0.004,0.0506,1.1388,6.8202,13.3776,1.271,-2.1929,7.3484,0.604918063529835,0.74766439018029,0.899246735544196
1999-07-31,,,,,-0.0349,0.0257,-0.0044,0.0036,0.0322,0.0038,0.0166,,,,,,,0.60007124160192,0.74371696362498,0.898741142354777
1999-08-31,,,,,-0.0138,-0.0173,-0.0187,-0.0024,0.0064,0.0039,0.0312,,,,,,,0.600095008465203,0.744061972543256,0.899722446272852
1999-09-30,,,,,-0.0279,0.0259,-0.0349,-0.0075,-0.0123,0.0039,0.0647,1.1281,-7.3523,2.4361,0.8941,0.7911,5.5589,0.605793112990365,0.74825216345341,0.902746571483766
1999-10-31,,,,,0.0612,-0.0691,-0.0337,-0.0174,-0.0119,0.0039,0.055,,,,,,,0.61796471187841,0.758509970513564,0.908626879820723
1999-11-30,,,,,0.0337,0.058,-0.0612,-0.0428,-0.0174,0.0036,0.0564,,,,,,,0.62387575428284,0.76280771779931,0.908515613778945
1999-12-31,,,,,0.0772,0.0539,-0.0833,-0.076,-0.0563,0.0044,0.1322,1.1198,18.2238,4.25,-9.6692,-7.0492,2.184,0.639450023928118,0.774055095241049,0.910720191967684
2000-01-31,10.31857988,12.22793994,10.09744109,0.007328695,-0.0474,0.0442,-0.0188,-0.0629,0.0472,0.0041,0.0192,,,,,,,0.658239223964924,0.788850762906736,0.914490283795041
2000-02-29,10.32571231,12.2161916,10.10155465,0.013725885,0.0245,0.1828,-0.0959,-0.1865,-0.0048,0.0043,0.182,,,,,,,0.664257515901717,0.798684878643945,0.920537617721068
2000-03-31,10.33276991,12.22624958,10.11124029,0.010833411,0.052,-0.1532,0.0813,0.1179,-0.0159,0.0047,-0.0683,1.3072,3.0837,12.0293,-1.3574,-3.3804,1.3048,0.674131403292894,0.809051262540346,0.927149027219606
2000-04-30,10.33868332,12.20548888,10.11066331,0.021732564,-0.064,-0.0501,0.0726,0.0766,0.0565,0.0046,-0.0839,,,,,,,0.692286350061249,0.826940405409315,0.937697494261892
2000-05-31,,,,,-0.0442,-0.0381,0.0475,0.0413,0.0137,0.005,-0.0898,,,,,,,0.706615243255833,0.837588851478192,0.944094937478655
2000-06-30,,,,,0.0464,0.0992,-0.0842,-0.0831,-0.0295,0.004,0.166,1.3178,-6.2616,-0.7734,1.0582,5.2029,7.5817,0.708178062360737,0.838078101527509,0.943597367341851
2000-07-31,,,,,-0.0251,-0.0103,0.0831,0.0583,0.0294,0.0048,-0.0005,,,,,,,0.694829519173988,0.828584797044,0.939599947974415
2000-08-31,,,,,0.0703,-0.0103,-0.0139,-0.0322,0.011,0.005,0.0573,,,,,,,0.687385061664839,0.822744761798345,0.937085071777272
2000-09-30,,,,,-0.0545,0.0019,0.0717,0.0256,0.0553,0.0051,0.0197,1.4941,-1.2979,3.2444,6.971,3.7552,3.3715,0.689952963201579,0.825767739158797,0.939014324441161
2000-10-31,,,,,-0.0276,-0.0265,0.0571,0.0961,0.038,0.0056,-0.0448,,,,,,,0.687929871755351,0.824473873973113,0.938610968722926
2000-11-30,,,,,-0.1072,-0.0058,0.123,0.1307,0.0843,0.0051,-0.0232,,,,,,,0.689416545942212,0.827259663737429,0.941040815385711
2000-12-31,,,,,0.0119,0.0326,0.0761,0.0171,0.0479,0.005,0.0674,1.5168,-12.164,3.3194,15.2787,21.0758,16.9622,0.702479707780668,0.840208222037088,0.949834260726366
2001-01-31,10.34037847,12.18893221,10.1206239,0.019056492,0.0313,0.0548,-0.0507,-0.0469,-0.0503,0.0054,-0.253,,,,,,,0.70890076952338,0.846010403769553,0.952069979989813
2001-02-28,10.3403958,12.20969991,10.11701026,0.017443382,-0.1005,0.0283,0.1247,0.091,0.0907,0.0038,0.1257,,,,,,,0.704607686995274,0.84082621194018,0.946010916067519
2001-03-31,10.34121328,12.18505386,10.13487879,0.009317697,-0.0726,0.0233,0.0642,0.0335,0.0392,0.0042,0.0855,1.3274,-14.2626,8.3723,6.8077,-0.6308,4.3478,0.702908791214714,0.839789653328315,0.944344481799124
2001-04-30,10.35350935,12.21614549,10.12680889,0.021303452,0.0794,-0.0086,-0.0467,-0.0306,-0.032,0.0039,-0.079,,,,,,,0.708008871669197,0.841375484752564,0.941472321437624
2001-05-31,,,,,0.0072,0.036,0.0336,0.0025,0.0191,0.0032,0.0221,,,,,,,0.706179043109201,0.838537653305052,0.937394406071667
2001-06-30,,,,,-0.0194,0.0657,-0.0112,0.016,-0.0151,0.0028,0.0038,0.9857,6.6081,11.3277,-3.2872,-3.495,-3.6427,0.7093185842476,0.839588874229108,0.935001347913685
2001-07-31,,,,,-0.0213,-0.0282,0.0521,0.0742,0.0306,0.003,0.0558,,,,,,,0.720783387233418,0.848645848896054,0.936580244162489
2001-08-31,,,,,-0.0646,0.0272,0.0231,0.0405,0.0656,0.0031,0.0553,,,,,,,0.743852105738838,0.867801849889819,0.94117180166672
2001-09-30,,,,,-0.0925,-0.0573,0.0145,0.0499,0.0322,0.0028,0.1148,0.875,-16.9464,-4.3333,8.4703,15.3949,14.4676,0.784180775384918,0.901512909822813,0.950224785722783
2001-10-31,,,,,0.0246,0.0527,-0.0765,-0.0298,-0.0456,0.0022,-0.0847,,,,,,,0.79015479856316,0.903785838305717,0.948271104610156
2001-11-30,,,,,0.0754,-0.003,0.0221,-0.0373,-0.0164,0.0017,-0.0869,,,,,,,0.764473248169833,0.879487626837622,0.937627102698977
2001-12-31,,,,,0.016,0.0516,0.0084,0.0034,-0.0026,0.0015,0.0007,0.5397,12.3204,8.6008,-4.8815,-13.5142,-6.7681,0.733112300316907,0.852538828005665,0.927542237118372
2002-01-31,10.35438275,12.22468643,10.1473987,0.00382271,-0.0144,0.0126,0.0344,0.0469,0.0286,0.0014,0.0375,,,,,,,0.713979183959424,0.834047687336255,0.919295589010994
2002-02-28,10.35726345,12.20280576,10.1538994,0.006263722,-0.0229,-0.0036,0.0216,0.0807,0.0511,0.0013,0.0682,,,,,,,0.685339819400401,0.809843732510626,0.910829578631176
2002-03-31,10.36196952,12.17367133,10.15296751,0.018064397,0.0424,0.0425,0.0106,-0.0178,0.0059,0.0013,-0.0164,0.4021,0.1664,4.7415,8.9552,1.2605,7.9074,0.668512598796305,0.796407727995331,0.90716024387402
2002-04-30,10.36525114,12.19246529,10.15488633,0.015713952,-0.052,0.0672,0.0388,0.0456,0.0537,0.0015,0.0763,,,,,,,0.649789729208448,0.778680522714628,0.897707065604643
2002-05-31,,,,,-0.0138,-0.0301,0.0153,0.0236,0.0244,0.0014,0.0316,,,,,,,0.631809202576416,0.763680351871658,0.891068779359438
2002-06-30,,,,,-0.0721,0.0389,-0.0005,0.0393,0.0252,0.0013,0.0603,0.4306,-12.9986,7.5233,8.7721,11.1705,4.5873,0.629168982601352,0.759813660631761,0.88854325309592
2002-07-31,,,,,-0.0818,-0.0643,-0.0385,0.0379,-0.0099,0.0015,0.0377,,,,,,,0.62693963011226,0.758884609424965,0.88834535831599
2002-08-31,,,,,0.005,-0.0131,0.0328,0.0136,-0.0146,0.0014,0.019,,,,,,,0.622420045125273,0.755640410559917,0.887785092818436
2002-09-30,,,,,-0.1035,0.0308,0.0145,0.0328,-0.022,0.0014,0.0913,0.4329,-17.0693,-2.9717,-0.7543,11.7444,4.0869,0.621767250136216,0.755768748375505,0.888629896198264
2002-10-31,,,,,0.0784,-0.0431,-0.0394,-0.0339,0.0077,0.0014,-0.0558,,,,,,,0.623205397380369,0.757934372750431,0.89218367605159
2002-11-30,,,,,0.0596,0.0293,-0.0126,-0.0922,0.0512,0.0012,-0.1633,,,,,,,0.63108170181382,0.765809696329864,0.898629269062246
2002-12-31,,,,,-0.0576,0.0061,0.0214,0.063,-0.0168,0.0011,0.0964,0.3583,7.6368,-3.8029,0.7903,-9.467,1.1615,0.642708384283644,0.776672334436429,0.904588001044723
2003-01-31,10.36788078,12.18786173,10.15321206,0.02068781,-0.0257,0.0069,-0.0081,-0.0097,0.007,0.001,0.0155,,,,,,,0.656395307950408,0.78929083781284,0.910679255715254
2003-02-28,10.3768191,12.22694186,10.16653275,0.010440589,-0.0188,-0.0094,-0.0137,0.0084,-0.0061,0.0009,0.0117,,,,,,,0.6652699292172,0.798884843383714,0.915197060347939
2003-03-31,10.3888947,12.23901532,10.1807617,0.008487598,0.0109,0.0066,-0.0194,0.0186,-0.0078,0.001,0.0148,0.2828,-3.1337,-1.6194,0.413,3.5717,1.2884,0.667392908823298,0.804302086881317,0.919878694909325
2003-04-30,10.39327237,12.27176796,10.18147143,0.005160242,0.0822,0.0101,0.0115,-0.0467,0.0107,0.001,-0.0933,,,,,,,0.679187604723132,0.817248184766609,0.927635652420356
2003-05-31,,,,,0.0605,0.0482,0.0039,-0.0701,0.029,0.0009,-0.107,,,,,,,0.664942180213094,0.80405866801176,0.923202534882227
2003-06-30,,,,,0.0142,0.0166,0.0011,0.005,-0.0039,0.001,-0.01,0.2829,16.7398,9.503,2.0385,-12.9084,-5.6273,0.653554155422872,0.792627846399679,0.917975260843552
2003-07-31,,,,,0.0235,0.0454,-0.0124,-0.0414,0.0178,0.0007,-0.0024,,,,,,,0.653578595136553,0.789993224653064,0.914722343601326
2003-08-31,,,,,0.0234,0.0248,0.0153,-0.0225,0.0214,0.0007,-0.0062,,,,,,,0.652448027763095,0.784361903464902,0.907980666210818
2003-09-30,,,,,-0.0124,0.0054,0.0017,0.0101,0.0035,0.0008,-0.0019,0.223,3.6882,7.6235,5.2168,-1.5957,-0.0349,0.655697181131297,0.7828713113903,0.90374053116959
2003-10-31,,,,,0.0608,0.0271,0.0197,-0.0135,0.0155,0.0007,0.0399,,,,,,,0.648448526564583,0.775352776558378,0.899491897547791
2003-11-30,,,,,0.0135,0.0233,0.0178,0.0019,0.0181,0.0007,0.0146,,,,,,,0.635511378104132,0.761494449147477,0.892030647248733
2003-12-31,,,,,0.0429,-0.0249,0.016,0.0056,0.0094,0.0008,-0.0557,0.2258,12.4702,2.5887,4.5624,-2.9034,-1.4865,0.620981662666333,0.749524659118156,0.887167445967875
2004-01-31,10.40018632,12.30685645,10.18229786,0.003766728,0.0215,0.0245,0.0249,-0.0366,0.0338,0.0007,0.0258,,,,,,,0.61819860414529,0.746526363088188,0.884951670954389
2004-02-29,10.40420392,12.31535991,10.19187188,-0.001737625,0.014,-0.0092,0.0088,0.0216,-0.0123,0.0006,-0.0114,,,,,,,0.615127724600512,0.744568363661581,0.884849311560563
2004-03-31,10.41271675,12.3320041,10.19949653,-0.002959023,-0.0132,0.021,0.0027,0.0156,-0.0098,0.0009,0.0017,0.2165,2.5627,5.4023,0.382,1.6225,-0.1852,0.618536906874648,0.747271994067417,0.887897695967027
2004-04-30,10.4210525,12.36362512,10.19864745,-0.00083307,-0.0183,-0.0202,-0.0307,0.0347,-0.0281,0.0008,-0.0538,,,,,,,0.619120863997609,0.751471415029369,0.893947739535666
2004-05-31,,,,,0.0117,-0.0038,-0.0025,-0.0118,0.0003,0.0006,0.015,,,,,,,0.626071233473995,0.758902530982741,0.899341318819807
2004-06-30,,,,,0.0186,0.0256,0.0118,0.012,-0.0039,0.0008,0.0205,0.2217,0.8662,-1.5111,-2.7609,1.6094,1.8498,0.633129072677666,0.764982621084532,0.903061941786057
2004-07-31,,,,,-0.0406,-0.0296,0.0324,0.0532,-0.0166,0.001,-0.0229,,,,,,,0.624289942484641,0.758360980220181,0.898778424562504
2004-08-31,,,,,0.0008,-0.0114,0.0097,0.0123,-0.0147,0.0011,-0.0159,,,,,,,0.615326212253467,0.75173684295534,0.894582804227201
2004-09-30,,,,,0.016,0.0327,0.0,-0.0149,-0.0188,0.0011,0.0549,0.3223,-1.8446,-1.4029,-4.1585,1.1114,1.7859,0.620172797463866,0.755942228750785,0.8954388352599
2004-10-31,,,,,0.0143,0.0019,-0.0022,-0.0052,0.0049,0.0011,-0.0138,,,,,,,0.633016308730968,0.767227798719027,0.900168141653181
2004-11-30,,,,,0.0454,0.0411,0.0141,-0.0058,-0.0022,0.0015,0.0316,,,,,,,0.645681729754749,0.776652549240508,0.904233680764533
2004-12-31,,,,,0.0343,-0.0005,-0.0022,-0.0116,0.0046,0.0016,-0.0287,0.4348,10.0054,3.8161,0.4979,-3.7553,-2.9804,0.667273818351508,0.787894515388733,0.906778089114541
2005-01-31,10.42473773,12.36987235,10.19519339,0.004257769,-0.0276,-0.0117,0.0206,0.0274,-0.0146,0.0016,0.0305,,,,,,,0.673571523420915,0.792416255895941,0.907544506767841
2005-02-28,10.43388054,12.38894911,10.19926875,0.005979418,0.0189,-0.0031,0.0154,0.0143,-0.0005,0.0016,0.0337,,,,,,,0.657948340047862,0.784702498484891,0.90521631143545
2005-03-31,10.44099932,12.40348913,10.20037309,0.009045438,-0.0197,-0.0142,0.0204,0.0046,0.0129,0.0021,0.0041,0.5435,-2.6785,-1.9728,0.7645,7.0949,3.7496,0.651557803946499,0.781343315675205,0.905674439707028
2005-04-30,10.44145679,12.41777224,10.20102579,0.00586792,-0.0261,-0.0398,0.0007,0.0097,-0.0094,0.0021,-0.0069,,,,,,,0.645003669101047,0.779546486588116,0.906300510372735
2005-05-31,,,,,0.0365,0.0278,-0.0064,-0.01,0.003,0.0024,0.0045,,,,,,,0.65060926342864,0.786295637557623,0.909868346241804
2005-06-30,,,,,0.0057,0.0328,0.0283,0.0096,-0.0051,0.0023,0.0205,0.6745,1.673,1.9265,-1.8215,-0.6331,2.2859,0.661034010443855,0.796326691016703,0.914951907346263
2005-07-31,,,,,0.0392,0.0281,-0.0079,-0.0118,-0.0082,0.0024,0.0006,,,,,,,0.680314581699306,0.813014365683925,0.921275151749277
2005-08-31,,,,,-0.0122,-0.0089,0.0132,-0.0205,0.0037,0.003,0.0208,,,,,,,0.701353532799946,0.832566250714708,0.929494438785458
2005-09-30,,,,,0.0049,-0.0034,0.0071,0.0027,-0.006,0.0029,0.0343,0.8173,3.9962,1.895,-1.8351,0.003,-0.8051,0.742050290609209,0.865591117875299,0.941525798411057
2005-10-31,,,,,-0.0202,-0.0145,0.0042,-0.0093,-0.0129,0.0027,-0.0139,,,,,,,0.743417660911705,0.872512034191203,0.947410800612759
2005-11-30,,,,,0.0361,0.0084,-0.0116,-0.0076,-0.0113,0.0031,0.0035,,,,,,,0.730030672799357,0.862113993534725,0.941440220484497
2005-12-31,,,,,-0.0025,-0.002,0.002,0.0022,0.0023,0.0032,0.0077,0.896,1.3169,0.6238,-0.4551,2.1074,-0.0433,0.705857296607351,0.841733405916137,0.932631358595395
2006-01-31,10.45037688,12.43888115,10.21574495,-0.001601995,0.0304,0.0575,0.0108,-0.0065,-0.0045,0.0035,0.0253,,,,,,,0.700108846602965,0.834327437053728,0.927351379777436
2006-02-28,10.45317422,12.43116845,10.21140202,0.006354712,-0.003,-0.0042,-0.0034,-0.0051,0.0191,0.0034,-0.0184,,,,,,,0.69283079985141,0.826792516165508,0.923468389392616
2006-03-31,10.45664325,12.43698233,10.21195628,0.008112958,0.0146,0.0339,0.006,0.0006,-0.004,0.0037,0.0126,1.0488,4.762,9.5358,0.5136,-0.6156,-1.1074,0.675819163257822,0.811850505322402,0.917434807093795
2006-04-30,10.46371462,12.4583779,10.2248831,0.000167603,0.0073,-0.0084,0.0234,0.018,0.0001,0.0036,0.0064,,,,,,,0.676887977914183,0.811028288101593,0.916524086090654
2006-05-31,,,,,-0.0357,-0.0285,0.0241,0.0115,0.0146,0.0043,-0.037,,,,,,,0.677351698472362,0.809749449148445,0.915567893601316
2006-06-30,,,,,-0.0035,-0.0024,0.0085,0.0132,-0.0007,0.004,0.0154,1.177,-3.0631,-4.1228,1.299,1.6288,-1.149,0.676027122775692,0.807741799230242,0.913967367103507
2006-07-31,,,,,-0.0078,-0.0363,0.026,0.0163,0.009,0.004,-0.0212,,,,,,,0.671673019978692,0.804009737430194,0.911822028384635
2006-08-31,,,,,0.0203,0.0044,-0.0206,-0.0186,0.0209,0.0042,-0.0338,,,,,,,0.677062747588536,0.808267380029861,0.912644078731048
2006-09-30,,,,,0.0184,-0.0146,0.0008,0.0082,0.006,0.0041,-0.0096,1.2357,3.0644,-3.8613,4.3385,-0.085,4.1331,0.692472372095498,0.822496188896683,0.917979537750336
2006-10-31,,,,,0.0323,0.0198,-0.0031,-0.0012,0.0028,0.0041,-0.002,,,,,,,0.679423401702197,0.81226404730172,0.914990279100535
2006-11-30,,,,,0.0171,0.0071,0.0014,0.0015,-0.008,0.0042,-0.0103,,,,,,,0.668716325372742,0.80374943334511,0.913295998659739
2006-12-31,,,,,0.0087,-0.0082,0.0273,-0.0072,0.0206,0.004,0.0079,1.2406,6.0835,2.4465,0.4785,-0.3806,-1.8192,0.669557109954579,0.802255516507062,0.913636418268414
2007-01-31,10.46709369,12.46048594,10.23758876,-0.007090329,0.014,0.0007,-0.0068,0.0026,0.0038,0.0044,0.0024,,,,,,,0.672104978268485,0.801491073185834,0.912877767899555
2007-02-28,10.46670235,12.45991796,10.23121162,-0.002249597,-0.0196,0.0129,-0.0014,-0.0051,-0.0071,0.0038,-0.0135,,,,,,,0.668901594734279,0.798139205451371,0.911000890764864
2007-03-31,10.46973041,12.45955304,10.23040041,0.001507782,0.0068,0.002,-0.0097,0.0064,-0.0065,0.0043,0.0256,1.2473,0.568,1.1932,-1.5635,-0.2903,-0.2501,0.666467918779051,0.793092187039659,0.907604118906424
2007-04-30,10.47002997,12.43673049,10.23127294,0.00608125,0.0349,-0.0204,-0.0145,0.0115,0.0103,0.0044,-0.0024,,,,,,,0.658542438144076,0.78679194614886,0.906000028160626
2007-05-31,,,,,0.0324,0.004,-0.0065,0.0158,-0.0137,0.0041,-0.0034,,,,,,,0.645436093728881,0.778338277162434,0.905532275048178
2007-06-30,,,,,-0.0196,0.0074,-0.0105,0.0053,0.0008,0.004,0.0051,1.2363,5.1984,-1.4439,-0.4695,2.3875,0.667,0.647014647473632,0.782306607019656,0.911068355713021
2007-07-31,,,,,-0.0373,-0.0299,-0.0371,0.002,-0.0113,0.004,0.0294,,,,,,,0.65750905343375,0.794309966693181,0.919927129084674
2007-08-31,,,,,0.0092,-0.0038,-0.0186,-0.0121,-0.0054,0.0042,0.001,,,,,,,0.677935349886278,0.813671395629613,0.932237844355829
2007-09-30,,,,,0.0322,-0.0244,-0.0221,-0.0052,-0.0302,0.0032,0.0463,1.1558,0.7947,-6.2637,-6.759,4.1797,0.1151,0.688967511544448,0.824008198897988,0.9386716092734
2007-10-31,,,,,0.018,-0.0008,-0.0298,-0.0029,-0.0009,0.0032,0.0502,,,,,,,0.698116872371986,0.833198146892415,0.945718875374531
2007-11-30,,,,,-0.0483,-0.0302,-0.0094,0.0189,-0.0029,0.0034,0.0099,,,,,,,0.716061856662519,0.852903739386907,0.95935223931293
2007-12-31,,,,,-0.0087,0.0015,-0.0055,0.0087,-0.0105,0.0027,0.0663,0.9558,-3.8675,-2.2034,-0.0775,7.0053,2.8531,0.725370021103411,0.863321700226866,0.968787293530468
