epoch,step,train_loss,val_loss
0,49,0.33223915100097656,
0,99,0.17928647994995117,
0,149,0.23512636125087738,
0,199,0.7023863792419434,
0,249,0.019805140793323517,
0,299,3.0583741664886475,
0,349,0.0006844298914074898,
0,399,0.3709300458431244,
0,449,0.07585775852203369,
0,499,0.006079492624849081,
0,549,0.18247398734092712,
0,599,0.08828741312026978,
0,649,0.06921930611133575,
0,699,0.02898443304002285,
0,749,0.0003247678105253726,
0,799,0.6372348070144653,
0,849,0.21577925980091095,
0,899,0.014068125747144222,
0,949,0.0015715997433289886,
0,999,1.4129576683044434,
0,1049,0.5440967082977295,
0,1099,0.11632691323757172,
0,1149,0.022862466052174568,
0,1199,0.6285327076911926,
0,1249,1.0268434286117554,
0,1279,,0.6413334608078003
1,1299,0.0067580388858914375,
1,1349,0.2750891447067261,
1,1399,0.15345260500907898,
1,1449,0.03349984064698219,
1,1499,0.0025183511897921562,
1,1549,0.0023441347293555737,
1,1599,0.15562033653259277,
1,1649,0.5187307000160217,
1,1699,1.4539250135421753,
1,1749,0.24094364047050476,
1,1799,0.5101022720336914,
1,1849,1.9359397888183594,
1,1899,2.8804452419281006,
1,1949,0.026823753491044044,
1,1999,1.5429030656814575,
1,2049,0.8655266165733337,
1,2099,0.0970897525548935,
1,2149,0.024749476462602615,
1,2199,0.24267134070396423,
1,2249,0.8002274036407471,
1,2299,0.06951314210891724,
1,2349,0.422911137342453,
1,2399,0.008921263739466667,
1,2449,0.9347984194755554,
1,2499,1.842658281326294,
1,2549,0.5692973732948303,
1,2559,,0.5719952583312988
2,2599,3.306607246398926,
2,2649,0.05542256310582161,
2,2699,0.31940606236457825,
2,2749,0.6164184808731079,
2,2799,0.02898874506354332,
2,2849,0.17956121265888214,
2,2899,1.0030020475387573,
2,2949,0.36215242743492126,
2,2999,0.8665539026260376,
2,3049,0.6365642547607422,
2,3099,0.05876073241233826,
2,3149,0.5971785187721252,
2,3199,0.0005497831152752042,
2,3249,0.11550090461969376,
2,3299,0.33085116744041443,
2,3349,0.30860716104507446,
2,3399,2.9899587631225586,
2,3449,0.06541193276643753,
2,3499,0.007055577822029591,
2,3549,0.028197314590215683,
2,3599,0.47179412841796875,
2,3649,0.40942269563674927,
2,3699,1.763877034187317,
2,3749,0.16867832839488983,
2,3799,0.5559822916984558,
2,3839,,0.5817704796791077
