epoch,step,train_loss
0,49,0.0032688267529010773
0,99,0.13888612389564514
0,149,0.012155218981206417
0,199,0.009855426847934723
0,249,0.009186976589262486
0,299,1.2760237041220535e-05
0,349,0.004389284178614616
0,399,0.07407966256141663
0,449,0.030553506687283516
0,499,0.016833102330565453
0,549,0.004514048341661692
0,599,0.04174613207578659
0,649,0.0009238472557626665
0,699,0.05818287283182144
0,749,0.0033690654672682285
0,799,0.002319999737665057
0,849,0.03319716453552246
0,899,0.03477930277585983
0,949,0.0019341704901307821
0,999,0.06472192704677582
0,1049,0.0030029688496142626
0,1099,0.002481018891558051
0,1149,0.0007630884647369385
0,1199,0.015626318752765656
0,1249,0.0006521554314531386
0,1299,0.016976619139313698
0,1349,0.002731614513322711
0,1399,0.00363559671677649
0,1449,0.004004482179880142
0,1499,0.00012073886318830773
0,1549,0.0023593746591359377
0,1599,0.0006093409028835595
0,1649,0.0056880200281739235
0,1699,0.02892879582941532
0,1749,0.0007602986879646778
0,1799,0.018578989431262016
0,1849,0.0059787374921143055
0,1899,0.02372073195874691
0,1949,0.00016008275269996375
0,1999,0.006358683109283447
0,2049,0.03758716210722923
0,2099,0.11899536848068237
0,2149,0.012296497821807861
0,2199,0.08799957484006882
0,2249,0.000605445762630552
0,2299,0.002302147215232253
0,2349,0.0005593824898824096
0,2399,0.0018394675571471453
0,2449,0.04166489467024803
0,2499,0.16661199927330017
0,2549,0.01881755143404007
0,2599,0.01519779022783041
0,2649,0.016040368005633354
0,2699,0.06974826753139496
0,2749,0.00035469437716528773
0,2799,0.04102931171655655
0,2849,0.00012632984726224095
0,2899,0.005254159681499004
0,2949,0.039587270468473434
0,2999,0.028120718896389008
0,3049,0.0009315049392171204
0,3099,0.0067193349823355675
0,3149,0.00028013650444336236
0,3199,5.3998155635781586e-05
0,3249,0.01680609956383705
0,3299,0.03580038994550705
0,3349,0.004383724648505449
0,3399,0.0006150778499431908
0,3449,0.00023641072039026767
0,3499,0.022700916975736618
0,3549,0.03729962185025215
0,3599,0.029572254046797752
0,3649,0.013694319874048233
0,3699,0.00046576614840887487
0,3749,0.038758959621191025
0,3799,0.04824553430080414
0,3849,0.0040757800452411175
0,3899,0.0025477404706180096
0,3949,0.02229677140712738
0,3999,0.023989716544747353
0,4049,0.033168625086545944
0,4099,0.0017800112254917622
0,4149,1.1830909897980746e-05
0,4199,0.003082910319790244
