epoch,step,train_loss,val_loss
0,49,0.07044120877981186,
0,99,0.35008203983306885,
0,149,3.258396625518799,
0,199,0.8230332136154175,
0,249,1.2355717420578003,
0,299,0.1794276386499405,
0,349,0.0793650895357132,
0,399,0.342133492231369,
0,449,0.2842295467853546,
0,499,0.04162978753447533,
0,549,0.23497548699378967,
0,599,3.518043041229248,
0,649,0.22461636364459991,
0,699,2.8824825286865234,
0,749,0.21379348635673523,
0,799,0.8416365385055542,
0,849,0.22904329001903534,
0,899,0.3823464512825012,
0,949,0.3973376452922821,
0,999,0.0011924144346266985,
0,1049,0.10588160902261734,
0,1099,0.6504350900650024,
0,1149,0.010940788313746452,
0,1199,0.10572165995836258,
0,1249,1.5814481973648071,
0,1279,,0.579784631729126
1,1299,0.0003204427193850279,
1,1349,0.021790526807308197,
1,1399,0.09578772634267807,
1,1449,0.018444396555423737,
1,1499,3.1257755756378174,
1,1549,0.2881689965724945,
1,1599,0.3654264509677887,
1,1649,0.5705670118331909,
1,1699,0.6100027561187744,
1,1749,0.10270275920629501,
1,1799,0.0061141024343669415,
1,1849,1.3652278184890747,
1,1899,0.9223057627677917,
1,1949,0.41661155223846436,
1,1999,0.06064135581254959,
1,2049,1.1112173795700073,
1,2099,0.02647821418941021,
1,2149,0.11074062436819077,
1,2199,0.15688560903072357,
1,2249,0.29741334915161133,
1,2299,0.403809130191803,
1,2349,4.276485443115234,
1,2399,1.1029910638171714e-06,
1,2449,0.08868887275457382,
1,2499,0.24842053651809692,
1,2549,0.36849406361579895,
1,2559,,0.5622331500053406
2,2599,0.006724068894982338,
2,2649,4.011404514312744,
2,2699,1.4306825399398804,
2,2749,0.016630258411169052,
2,2799,0.5710680484771729,
2,2849,1.7498806715011597,
2,2899,0.13642247021198273,
2,2949,0.025377580896019936,
2,2999,0.904038667678833,
2,3049,1.978513479232788,
2,3099,0.11204595118761063,
2,3149,0.36240658164024353,
2,3199,0.350961297750473,
2,3249,0.05061697959899902,
2,3299,0.026819506660103798,
2,3349,0.691749632358551,
2,3399,2.4116389751434326,
2,3449,0.5424224734306335,
2,3499,0.13364025950431824,
2,3549,0.0026400675997138023,
2,3599,0.015017611905932426,
2,3649,1.4418694972991943,
2,3699,0.380441814661026,
2,3749,2.7533304691314697,
2,3799,1.5143485069274902,
2,3839,,0.5185002088546753
3,3849,0.3128677010536194,
3,3899,2.864826202392578,
3,3949,2.04941463470459,
3,3999,0.39885300397872925,
3,4049,0.14162836968898773,
3,4099,0.0024879875127226114,
3,4149,0.9247714281082153,
3,4199,0.5194618105888367,
3,4249,0.5487386584281921,
3,4299,0.013050789013504982,
3,4349,0.8522894382476807,
3,4399,0.0031840670853853226,
3,4449,0.00032896510674618185,
3,4499,0.41005581617355347,
3,4549,0.04993513971567154,
3,4599,0.40008053183555603,
3,4649,0.004884952679276466,
3,4699,0.14283744990825653,
3,4749,0.849381685256958,
3,4799,2.2742390632629395,
3,4849,1.2490742206573486,
3,4899,1.7577745914459229,
3,4949,1.2059439420700073,
3,4999,0.4677071273326874,
3,5049,0.13453328609466553,
3,5099,0.11487945169210434,
3,5119,,0.4503017067909241
4,5149,0.049340467900037766,
4,5199,1.261043667793274,
4,5249,0.2167261242866516,
4,5299,0.002719511743634939,
4,5349,0.09788277000188828,
4,5399,0.06269935518503189,
4,5449,5.844617589900736e-06,
4,5499,0.00020929066522512585,
4,5549,2.747952938079834,
4,5599,0.2663228511810303,
4,5649,0.03674966096878052,
4,5699,0.05960822477936745,
4,5749,0.2509515881538391,
4,5799,0.5135498046875,
4,5849,1.067960500717163,
4,5899,1.2301691770553589,
4,5949,0.35396474599838257,
4,5999,0.34816882014274597,
4,6049,0.028950802981853485,
4,6099,0.05513203889131546,
4,6149,0.0040211547166109085,
4,6199,0.18661890923976898,
4,6249,0.5314719676971436,
4,6299,0.12567384541034698,
4,6349,0.018680626526474953,
4,6399,0.08081928640604019,
4,6399,,0.461923211812973
