epoch,step,train_loss,val_loss
0,49,0.05714954063296318,
0,99,0.09299733489751816,
0,149,0.03827117383480072,
0,199,0.5739957690238953,
0,249,0.0008038878440856934,
0,299,3.1344892978668213,
0,349,0.0006901654414832592,
0,399,0.36593660712242126,
0,449,0.010122339241206646,
0,499,0.00458289822563529,
0,549,0.13636255264282227,
0,599,0.006140180863440037,
0,649,0.12148678302764893,
0,699,0.03009224124252796,
0,749,0.022670553997159004,
0,799,0.8357344269752502,
0,849,0.17470981180667877,
0,899,0.04402551054954529,
0,949,0.11367806792259216,
0,999,1.3333319425582886,
0,1049,1.4080206155776978,
0,1099,0.07523658871650696,
0,1149,0.0012082243338227272,
0,1199,0.9195099472999573,
0,1249,1.0902116298675537,
0,1279,,0.6500744223594666
1,1299,0.04868360236287117,
1,1349,0.21983718872070312,
1,1399,0.15399204194545746,
1,1449,0.007557696662843227,
1,1499,0.015179899521172047,
1,1549,0.028705839067697525,
1,1599,0.13326525688171387,
1,1649,0.6006665229797363,
1,1699,1.2297389507293701,
1,1749,0.2656788229942322,
1,1799,0.5959855914115906,
1,1849,1.379373550415039,
1,1899,2.5362749099731445,
1,1949,0.018043389543890953,
1,1999,1.3658156394958496,
1,2049,0.738588273525238,
1,2099,0.20358870923519135,
1,2149,0.0010356950806453824,
1,2199,0.3332867920398712,
1,2249,0.4265817403793335,
1,2299,0.1629350483417511,
1,2349,0.5217076539993286,
1,2399,0.0004294853424653411,
1,2449,1.1957180500030518,
1,2499,1.5589832067489624,
1,2549,0.32180556654930115,
1,2559,,0.6096343994140625
2,2599,2.569500684738159,
2,2649,0.06871749460697174,
2,2699,0.37261962890625,
2,2749,0.6247449517250061,
2,2799,0.05640140175819397,
2,2849,0.39013803005218506,
2,2899,0.9310329556465149,
2,2949,0.4188213050365448,
2,2999,1.7036188840866089,
2,3049,0.40979158878326416,
2,3099,0.08388177305459976,
2,3149,0.35063156485557556,
2,3199,0.0006926535279490054,
2,3249,0.195734903216362,
2,3299,0.3512965440750122,
2,3349,0.11484846472740173,
2,3399,3.084097146987915,
2,3449,0.11846261471509933,
2,3499,0.04958772286772728,
2,3549,0.010730662383139133,
2,3599,0.38881057500839233,
2,3649,0.6025459170341492,
2,3699,1.514913558959961,
2,3749,0.219162717461586,
2,3799,0.5993127822875977,
2,3839,,0.5713797807693481
3,3849,0.18184877932071686,
3,3899,0.15547454357147217,
3,3949,0.0797095075249672,
3,3999,0.061802275478839874,
3,4049,1.0338540077209473,
3,4099,0.05285569652915001,
3,4149,0.3164643347263336,
3,4199,0.4418816864490509,
3,4249,0.1316070407629013,
3,4299,0.015403879806399345,
3,4349,0.008431900292634964,
3,4399,0.5813972353935242,
3,4449,0.527945876121521,
3,4499,0.17775803804397583,
3,4549,0.12941262125968933,
3,4599,1.7033170461654663,
3,4649,0.07879185676574707,
3,4699,0.9493765830993652,
3,4749,0.47270435094833374,
3,4799,0.009556427597999573,
3,4849,1.4029083251953125,
3,4899,2.6033749236376025e-06,
3,4949,2.302375555038452,
3,4999,0.2110917866230011,
3,5049,0.008131079375743866,
3,5099,0.29050973057746887,
3,5119,,0.6082521677017212
