gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,actq,ancq,epsfxq,lctq,ltq,revtq,ugiq,capxy,costat,prccq
001078,1962-03-31,1962,1,INDL,C,D,STD,ABT,USD,1962Q1,1962Q1,,,,,,39.1000,,,A,77.499984740000
001078,1962-06-30,1962,2,INDL,C,D,STD,ABT,USD,1962Q2,1962Q2,,,,,,31.5000,,,A,63.249984740000
001078,1962-09-30,1962,3,INDL,C,D,STD,ABT,USD,1962Q3,1962Q3,,,,,,38.4000,,,A,60.249984740000
001078,1962-12-31,1962,4,INDL,C,D,STD,ABT,USD,1962Q4,1962Q4,,,,,,35.1000,,,A,76.499954220000
001078,1963-03-31,1963,1,INDL,C,D,STD,ABT,USD,1963Q1,1963Q1,,,,,,50.9000,,,A,88.749984740000
001078,1963-06-30,1963,2,INDL,C,D,STD,ABT,USD,1963Q2,1963Q2,,,,,,43.6000,,,A,93.999984740000
001078,1963-09-30,1963,3,INDL,C,D,STD,ABT,USD,1963Q3,1963Q3,,,,,,51.8000,,,A,116.869995120000
001078,1963-12-31,1963,4,INDL,C,D,STD,ABT,USD,1963Q4,1963Q4,,,,,,47.5000,,,A,123.999938960000
001078,1964-03-31,1964,1,INDL,C,D,STD,ABT,USD,1964Q1,1964Q1,,,,,,54.3000,,,A,110.499938960000
001078,1964-06-30,1964,2,INDL,C,D,STD,ABT,USD,1964Q2,1964Q2,,,,,,49.7000,,,A,38.249969480000
001078,1964-09-30,1964,3,INDL,C,D,STD,ABT,USD,1964Q3,1964Q3,,,,,,54.5000,,,A,40.499969480000
001078,1964-12-31,1964,4,INDL,C,D,STD,ABT,USD,1964Q4,1964Q4,,,,,,54.1000,,,A,47.000000000000
001078,1965-03-31,1965,1,INDL,C,D,STD,ABT,USD,1965Q1,1965Q1,,,,,,60.8000,,,A,45.000000000000
001078,1965-06-30,1965,2,INDL,C,D,STD,ABT,USD,1965Q2,1965Q2,,,,,,55.5000,,,A,44.625000000000
001078,1965-09-30,1965,3,INDL,C,D,STD,ABT,USD,1965Q3,1965Q3,,,,,,60.8000,,,A,40.124969480000
001078,1965-12-31,1965,4,INDL,C,D,STD,ABT,USD,1965Q4,1965Q4,,,,,,59.7000,,,A,47.499969480000
001078,1966-03-31,1966,1,INDL,C,D,STD,ABT,USD,1966Q1,1966Q1,,,,,,65.3000,,,A,40.499969480000
001078,1966-06-30,1966,2,INDL,C,D,STD,ABT,USD,1966Q2,1966Q2,,,,,,65.1000,,,A,37.000000000000
001078,1966-09-30,1966,3,INDL,C,D,STD,ABT,USD,1966Q3,1966Q3,,,,,,67.4000,,,A,38.749969480000
001078,1966-12-31,1966,4,INDL,C,D,STD,ABT,USD,1966Q4,1966Q4,,,,,,68.0000,,,A,46.000000000000
001078,1967-03-31,1967,1,INDL,C,D,STD,ABT,USD,1967Q1,1967Q1,,,0.5400,,,74.6000,,,A,46.124969480000
001078,1967-06-30,1967,2,INDL,C,D,STD,ABT,USD,1967Q2,1967Q2,,,0.4300,,,73.4000,,,A,46.874969480000
001078,1967-09-30,1967,3,INDL,C,D,STD,ABT,USD,1967Q3,1967Q3,,,0.4800,,,76.1000,,,A,51.249969480000
001078,1967-12-31,1967,4,INDL,C,D,STD,ABT,USD,1967Q4,1967Q4,,,0.6400,,,82.5000,,,A,47.000000000000
001078,1968-03-31,1968,1,INDL,C,D,STD,ABT,USD,1968Q1,1968Q1,,,0.5600,,,82.9000,,,A,44.375000000000
001078,1968-06-30,1968,2,INDL,C,D,STD,ABT,USD,1968Q2,1968Q2,,,0.5100,,,83.7000,,,A,59.000000000000
001078,1968-09-30,1968,3,INDL,C,D,STD,ABT,USD,1968Q3,1968Q3,,,0.5700,,,88.1000,,,A,63.369995120000
001078,1968-12-31,1968,4,INDL,C,D,STD,ABT,USD,1968Q4,1968Q4,,,0.7100,,,101.4000,,,A,68.750000000000
001078,1969-03-31,1969,1,INDL,C,D,STD,ABT,USD,1969Q1,1969Q1,,,0.6100,,,94.6890,,,A,69.250000000000
001078,1969-06-30,1969,2,INDL,C,D,STD,ABT,USD,1969Q2,1969Q2,,,0.5400,,,98.5380,,,A,67.250000000000
001078,1969-09-30,1969,3,INDL,C,D,STD,ABT,USD,1969Q3,1969Q3,,,0.6500,,,101.1870,,,A,74.500000000000
001078,1969-12-31,1969,4,INDL,C,D,STD,ABT,USD,1969Q4,1969Q4,,,0.7800,,,109.4730,,,A,76.500000000000
001078,1970-03-31,1970,1,INDL,C,D,STD,ABT,USD,1970Q1,1970Q1,,,0.6900,,,107.6940,,,A,73.250000000000
001078,1970-06-30,1970,2,INDL,C,D,STD,ABT,USD,1970Q2,1970Q2,,,0.6100,,,108.9000,,,A,61.500000000000
001078,1970-09-30,1970,3,INDL,C,D,STD,ABT,USD,1970Q3,1970Q3,,,0.7400,,,114.4210,,,A,68.000000000000
001078,1970-12-31,1970,4,INDL,C,D,STD,ABT,USD,1970Q4,1970Q4,,,0.8800,,,126.4880,,,A,75.500000000000
001078,1971-03-31,1971,1,INDL,C,D,STD,ABT,USD,1971Q1,1971Q1,,,0.3400,,,108.6590,,,A,74.125000000000
001078,1971-06-30,1971,2,INDL,C,D,STD,ABT,USD,1971Q2,1971Q2,,,0.2200,,,107.9590,,,A,64.875000000000
001078,1971-09-30,1971,3,INDL,C,D,STD,ABT,USD,1971Q3,1971Q3,,,0.4500,,,115.2370,,,A,64.750000000000
001078,1971-12-31,1971,4,INDL,C,D,STD,ABT,USD,1971Q4,1971Q4,236.4800,228.1250,0.7000,92.0990,197.0840,126.2500,,,A,64.500000000000
001078,1972-03-31,1972,1,INDL,C,D,STD,ABT,USD,1972Q1,1972Q1,,,0.6700,,,120.3660,,,A,69.750000000000
001078,1972-06-30,1972,2,INDL,C,D,STD,ABT,USD,1972Q2,1972Q2,,,0.6200,,,124.1770,,,A,77.750000000000
001078,1972-09-30,1972,3,INDL,C,D,STD,ABT,USD,1972Q3,1972Q3,,,0.6800,,,127.3950,,,A,74.875000000000
001078,1972-12-31,1972,4,INDL,C,D,STD,ABT,USD,1972Q4,1972Q4,292.6850,246.3990,0.9100,129.2950,245.6880,149.8800,,,A,70.000000000000
001078,1973-03-31,1973,1,INDL,C,D,STD,ABT,USD,1973Q1,1973Q1,,,0.7800,,,139.1230,,,A,76.625000000000
001078,1973-06-30,1973,2,INDL,C,D,STD,ABT,USD,1973Q2,1973Q2,,,0.7400,,,150.3850,,,A,66.000000000000
001078,1973-09-30,1973,3,INDL,C,D,STD,ABT,USD,1973Q3,1973Q3,,,0.7900,,,152.2990,,,A,64.625000000000
001078,1973-12-31,1973,4,INDL,C,D,STD,ABT,USD,1973Q4,1973Q4,399.9440,266.4620,1.0400,211.2230,340.5990,178.5910,,,A,49.875000000000
001078,1974-03-31,1974,1,INDL,C,D,STD,ABT,USD,1974Q1,1974Q1,,,0.9100,,,165.3250,,,A,53.875000000000
001078,1974-06-30,1974,2,INDL,C,D,STD,ABT,USD,1974Q2,1974Q2,,,0.9000,,,187.2770,,,A,55.250000000000
001078,1974-09-30,1974,3,INDL,C,D,STD,ABT,USD,1974Q3,1974Q3,,,0.9500,,,192.3150,,,A,32.250000000000
001078,1974-12-31,1974,4,INDL,C,D,STD,ABT,USD,1974Q4,1974Q4,523.4100,293.9060,1.2400,221.3840,454.7680,220.4980,,,A,50.750000000000
001078,1975-03-31,1975,1,INDL,C,D,STD,ABT,USD,1975Q1,1975Q1,499.7590,383.4800,1.1300,267.4870,510.0850,213.5580,,,A,69.625000000000
001078,1975-06-30,1975,2,INDL,C,D,STD,ABT,USD,1975Q2,1975Q2,498.5550,399.2620,1.1400,270.3720,513.6950,232.8610,,,A,76.250000000000
001078,1975-09-30,1975,3,INDL,C,D,STD,ABT,USD,1975Q3,1975Q3,483.6070,423.6220,0.6000,267.7530,511.8430,237.3680,,,A,34.375000000000
001078,1975-12-31,1975,4,INDL,C,D,STD,ABT,USD,1975Q4,1975Q4,475.2010,450.3160,0.8300,259.7990,512.4850,256.8730,,,A,41.250000000000
001078,1976-03-31,1976,1,INDL,C,D,STD,ABT,USD,1976Q1,1976Q1,478.7440,476.0640,0.7200,273.3490,526.8780,255.8480,,,A,45.375000000000
001078,1976-06-30,1976,2,INDL,C,D,STD,ABT,USD,1976Q2,1976Q2,491.1700,482.9020,0.7600,280.0240,530.4430,271.1780,,,A,44.250000000000
001078,1976-09-30,1976,3,INDL,C,D,STD,ABT,USD,1976Q3,1976Q3,560.2230,512.0640,0.7600,272.0110,521.7590,270.8150,,,A,52.125000000000
001078,1976-12-31,1976,4,INDL,C,D,STD,ABT,USD,1976Q4,1976Q4,563.6000,512.5830,1.0200,259.0890,501.2800,287.0150,,,A,49.125000000000
001078,1977-03-31,1977,1,INDL,C,D,STD,ABT,USD,1977Q1,1977Q1,544.2770,566.1320,0.8500,270.6690,517.1280,283.4390,,,A,43.500000000000
001078,1977-06-30,1977,2,INDL,C,D,STD,ABT,USD,1977Q2,1977Q2,560.4390,590.5530,0.9400,291.7470,537.8970,304.9270,,,A,44.375000000000
001078,1977-09-30,1977,3,INDL,C,D,STD,ABT,USD,1977Q3,1977Q3,563.0230,625.0160,0.9300,309.0110,554.6910,309.5640,,,A,51.250000000000
001078,1977-12-31,1977,4,INDL,C,D,STD,ABT,USD,1977Q4,1977Q4,590.3500,653.1080,1.2400,336.0400,579.7640,347.0460,,,A,56.500000000000
001078,1978-03-31,1978,1,INDL,C,D,STD,ABT,USD,1978Q1,1978Q1,603.5940,679.8930,1.0700,352.4050,597.6420,332.7740,,,A,55.250000000000
001078,1978-06-30,1978,2,INDL,C,D,STD,ABT,USD,1978Q2,1978Q2,600.1110,728.7110,0.6100,368.6530,614.8020,362.9950,,,A,32.375000000000
001078,1978-09-30,1978,3,INDL,C,D,STD,ABT,USD,1978Q3,1978Q3,613.7240,766.5440,0.5900,389.5440,641.5980,353.1170,,,A,34.875000000000
001078,1978-12-31,1978,4,INDL,C,D,STD,ABT,USD,1978Q4,1978Q4,667.5040,785.7290,0.7500,421.4510,679.7280,396.1310,,,A,33.750000000000
001078,1979-03-31,1979,1,INDL,C,D,STD,ABT,USD,1979Q1,1979Q1,717.8120,806.2040,0.6400,459.5310,725.8430,379.9570,,,A,32.875000000000
001078,1979-06-30,1979,2,INDL,C,D,STD,ABT,USD,1979Q2,1979Q2,727.3050,853.0140,0.7300,478.0230,750.9870,417.2850,,,A,34.125000000000
001078,1979-09-30,1979,3,INDL,C,D,STD,ABT,USD,1979Q3,1979Q3,766.4260,896.9020,0.7100,502.2150,805.5350,415.2210,,,A,38.375000000000
001078,1979-12-31,1979,4,INDL,C,D,STD,ABT,USD,1979Q4,1979Q4,805.3920,923.9040,0.8900,525.4710,833.2680,470.7050,,,A,41.125000000000
001078,1980-03-31,1980,1,INDL,C,D,STD,ABT,USD,1980Q1,1980Q1,841.6450,964.0940,0.7600,574.5110,883.6320,463.6010,,,A,36.625000000000
001078,1980-06-30,1980,2,INDL,C,D,STD,ABT,USD,1980Q2,1980Q2,909.2610,979.5960,0.8400,626.9860,936.0330,498.1330,,,A,42.125000000000
001078,1980-09-30,1980,3,INDL,C,D,STD,ABT,USD,1980Q3,1980Q3,959.4590,1019.9430,0.8200,683.5500,994.2020,516.2400,,,A,51.500000000000
001078,1980-12-31,1980,4,INDL,C,D,STD,ABT,USD,1980Q4,1980Q4,963.6390,1099.1960,1.0400,727.5610,1035.6130,560.1810,,,A,56.500000000000
001078,1981-03-31,1981,1,INDL,C,D,STD,ABT,USD,1981Q1,1981Q1,990.2530,1165.1450,0.9000,794.7010,1101.4870,546.9130,,,A,60.000000000000
001078,1981-06-30,1981,2,INDL,C,D,STD,ABT,USD,1981Q2,1981Q2,1020.8210,1212.5090,0.4900,839.6710,1151.3600,578.7880,,,A,31.500000000000
001078,1981-09-30,1981,3,INDL,C,D,STD,ABT,USD,1981Q3,1981Q3,1058.4340,1248.8290,0.4600,880.0090,1199.8960,568.0920,,,A,26.000000000000
001078,1981-12-31,1981,4,INDL,C,D,STD,ABT,USD,1981Q4,1981Q4,1056.1690,1299.4440,0.6100,863.4680,1203.5630,648.7310,,,A,27.000000000000
001078,1982-03-31,1982,1,INDL,C,D,STD,ABT,USD,1982Q1,1982Q1,1113.2150,1347.6610,0.5200,943.8940,1282.5420,585.9040,,,A,29.000000000000
001078,1982-06-30,1982,2,INDL,C,D,STD,ABT,USD,1982Q2,1982Q2,1137.8170,1386.0620,0.5800,968.9960,1311.7510,649.0350,,,A,28.625000000000
001078,1982-09-30,1982,3,INDL,C,D,STD,ABT,USD,1982Q3,1982Q3,1178.5060,1403.5680,0.5500,1020.3470,1341.1410,647.2270,,,A,34.875000000000
001078,1982-12-31,1982,4,INDL,C,D,STD,ABT,USD,1982Q4,1982Q4,1124.2380,1442.6710,0.7200,893.3920,1256.0230,720.2810,,,A,38.750000000000
001078,1983-03-31,1983,1,INDL,C,D,STD,ABT,USD,1983Q1,1983Q1,1331.8130,1442.5430,0.6200,804.5740,1476.1290,680.3370,,,A,43.000000000000
001078,1983-06-30,1983,2,INDL,C,D,STD,ABT,USD,1983Q2,1983Q2,1353.8430,1480.8450,0.7000,835.5150,1502.6340,723.6980,,,A,48.125000000000
001078,1983-09-30,1983,3,INDL,C,D,STD,ABT,USD,1983Q3,1983Q3,1430.9890,1476.1240,0.6600,844.1400,1543.0000,721.8270,,,A,48.375000000000
001078,1983-12-31,1983,4,INDL,C,D,STD,ABT,USD,1983Q4,1983Q4,1292.8400,1531.2880,0.8800,676.7690,1406.2450,802.0110,,,A,45.250000000000
001078,1984-03-31,1984,1,INDL,C,D,STD,ABT,USD,1984Q1,1984Q1,1374.4360,1553.7500,0.7300,743.4420,1473.6290,721.0990,,62.0090,A,41.125000000000
001078,1984-06-30,1984,2,INDL,C,D,STD,ABT,USD,1984Q2,1984Q2,1410.2630,1562.9940,0.8300,745.0700,1470.6690,801.3610,,133.5510,A,43.625000000000
001078,1984-09-30,1984,3,INDL,C,D,STD,ABT,USD,1984Q3,1984Q3,1415.8550,1596.7300,0.7600,752.7510,1477.8900,731.1620,,214.8740,A,41.625000000000
001078,1984-12-31,1984,4,INDL,C,D,STD,ABT,USD,1984Q4,1984Q4,1549.6290,1623.2670,1.0200,806.3290,1570.1960,850.3360,,320.2830,A,41.750000000000
001078,1985-03-31,1985,1,INDL,C,D,STD,ABT,USD,1985Q1,1985Q1,1644.8490,1605.1980,0.8500,839.4950,1611.9030,756.1900,,51.1590,A,53.000000000000
001078,1985-06-30,1985,2,INDL,C,D,STD,ABT,USD,1985Q2,1985Q2,1704.8410,1698.6940,0.9300,907.4490,1690.4990,826.9680,,123.3090,A,57.375000000000
001078,1985-09-30,1985,3,INDL,C,D,STD,ABT,USD,1985Q3,1985Q3,1753.8190,1738.2760,,952.9930,1707.4050,822.7320,,186.9430,A,56.750000000000
001078,1985-12-31,1985,4,INDL,C,D,STD,ABT,USD,1985Q4,1985Q4,1680.3970,1787.9750,1.1500,788.4650,1597.7100,954.3830,,270.3420,A,68.375000000000
001078,1986-03-31,1986,1,INDL,C,D,STD,ABT,USD,1986Q1,1986Q1,1780.5840,1803.3280,1.0200,917.4340,1751.0620,865.4860,,64.5600,A,86.250000000000
001078,1986-06-30,1986,2,INDL,C,D,STD,ABT,USD,1986Q2,1986Q2,1902.9900,1828.3160,0.5600,1102.5310,1956.8310,938.0210,,158.8890,A,53.750000000000
001078,1986-09-30,1986,3,INDL,C,D,STD,ABT,USD,1986Q3,1986Q3,2024.3830,1882.3770,0.5300,1301.8090,2182.4790,940.9100,,252.6200,A,41.875000000000
001078,1986-12-31,1986,4,INDL,C,D,STD,ABT,USD,1986Q4,1986Q4,1888.8720,1976.7370,0.6900,1303.5210,2086.6880,1063.2170,,354.5410,A,45.625000000000
001078,1987-03-31,1987,1,INDL,C,D,STD,ABT,USD,1987Q1,1987Q1,1969.4270,1987.3920,0.6100,1322.7910,2120.3480,1003.8360,,80.4160,A,60.250000000000
001078,1987-06-30,1987,2,INDL,C,D,STD,ABT,USD,1987Q2,1987Q2,1992.6930,2076.6960,0.6700,1366.5300,2165.1040,1059.5140,,175.6740,A,62.375000000000
001078,1987-09-30,1987,3,INDL,C,D,STD,ABT,USD,1987Q3,1987Q3,2007.9070,2125.0460,0.6300,1372.9870,2183.7090,1090.6730,,281.5360,A,59.000000000000
001078,1987-12-31,1987,4,INDL,C,D,STD,ABT,USD,1987Q4,1987Q4,2155.5170,2230.2170,0.8300,1486.8260,2292.2810,1233.8530,,401.6050,A,48.250000000000
001078,1988-03-31,1988,1,INDL,C,D,STD,ABT,USD,1988Q1,1988Q1,2118.3000,2283.0520,0.7500,1450.4610,2253.9720,1188.3920,,97.2530,A,46.875000000000
001078,1988-06-30,1988,2,INDL,C,D,STD,ABT,USD,1988Q2,1988Q2,2219.8600,2352.0190,0.8200,1439.3800,2319.7460,1229.8880,,227.7060,A,45.000000000000
001078,1988-09-30,1988,3,INDL,C,D,STD,ABT,USD,1988Q3,1988Q3,2203.8670,2380.3950,0.7500,1423.8980,2288.5880,1212.4070,,347.6580,A,48.250000000000
001078,1988-12-31,1988,4,INDL,C,D,STD,ABT,USD,1988Q4,1988Q4,2352.9630,2472.1460,0.9800,1439.7050,2360.4600,1306.3040,,521.1960,A,48.125000000000
001078,1989-03-31,1989,1,INDL,C,D,STD,ABT,USD,1989Q1,1989Q1,2198.9850,2517.5810,0.8700,1284.1860,2193.2050,1295.5260,,136.5020,A,54.750000000000
001078,1989-06-30,1989,2,INDL,C,D,STD,ABT,USD,1989Q2,1989Q2,2267.0260,2543.4000,0.9400,1431.8740,2222.9210,1318.4540,,260.0390,A,58.000000000000
001078,1989-09-30,1989,3,INDL,C,D,STD,ABT,USD,1989Q3,1989Q3,2370.1800,2668.7380,0.8700,1640.0640,2402.7620,1310.3470,,443.2570,A,63.750000000000
001078,1989-12-31,1989,4,INDL,C,D,STD,ABT,USD,1989Q4,1989Q4,2102.8470,2748.7860,1.1200,1383.6320,2125.2200,1455.4240,,573.1380,A,68.000000000000
001078,1990-03-31,1990,1,INDL,C,D,STD,ABT,USD,1990Q1,1990Q1,2318.7290,2854.7630,1.0100,1656.0000,2427.0850,1438.4400,,154.6620,A,65.750000000000
001078,1990-06-30,1990,2,INDL,C,D,STD,ABT,USD,1990Q2,1990Q2,2503.8830,2909.5430,0.5400,1896.8130,2672.5080,1503.3980,,312.0850,A,41.000000000000
001078,1990-09-30,1990,3,INDL,C,D,STD,ABT,USD,1990Q3,1990Q3,2694.0850,2990.9620,0.5100,2181.4590,2982.3690,1506.7740,,456.2770,A,39.125000000000
001078,1990-12-31,1990,4,INDL,C,D,STD,ABT,USD,1990Q4,1990Q4,2461.2420,3101.9060,0.6400,2001.1750,2729.5310,1710.0700,,641.3910,A,45.000000000000
001078,1991-03-31,1991,1,INDL,C,D,STD,ABT,USD,1991Q1,1991Q1,2681.9360,3085.3410,0.5800,2041.4980,2835.8320,1653.6480,,154.3850,A,48.000000000000
001078,1991-06-30,1991,2,INDL,C,D,STD,ABT,USD,1991Q2,1991Q2,2731.1120,3085.0480,0.6200,2069.9680,2862.2040,1682.9840,,318.2910,A,51.750000000000
001078,1991-09-30,1991,3,INDL,C,D,STD,ABT,USD,1991Q3,1991Q3,2717.2450,3151.0710,0.5800,2063.4080,2856.8960,1653.6930,,499.8000,A,53.875000000000
001078,1991-12-31,1991,4,INDL,C,D,STD,ABT,USD,1991Q4,1991Q4,2891.0680,3364.1980,0.7200,2229.3370,3052.2790,1886.2630,,770.6110,A,68.875000000000
001078,1992-03-31,1992,1,INDL,C,D,STD,ABT,USD,1992Q1,1992Q1,2930.9570,3453.2030,0.6800,2254.1280,3106.5470,1877.9320,,216.8360,A,61.000000000000
001078,1992-06-30,1992,2,INDL,C,D,STD,ABT,USD,1992Q2,1992Q2,3028.6440,3481.7900,0.3700,2318.2230,3159.2410,1908.6700,,453.0630,A,29.750000000000
001078,1992-09-30,1992,3,INDL,C,D,STD,ABT,USD,1992Q3,1992Q3,3294.5230,3586.7700,0.3300,2683.7500,3537.3890,1968.8190,,701.7990,A,28.250000000000
001078,1992-12-31,1992,4,INDL,C,D,STD,ABT,USD,1992Q4,1992Q4,3231.7380,3709.4960,0.4100,2782.5080,3593.5930,2096.4910,,1007.2470,A,30.375000000000
001078,1993-03-31,1993,1,INDL,C,D,STD,ABT,USD,1993Q1,1993Q1,3353.7330,3782.4080,0.4100,3002.1080,3696.3730,2045.6130,,211.8400,A,25.750000000000
001078,1993-06-30,1993,2,INDL,C,D,STD,ABT,USD,1993Q2,1993Q2,3451.9010,3898.9970,0.4100,3064.1120,3810.8590,2073.7900,,452.8940,A,25.625000000000
001078,1993-09-30,1993,3,INDL,C,D,STD,ABT,USD,1993Q3,1993Q3,3544.7220,3981.7190,0.3800,3116.1900,3938.3230,2060.4430,,697.0420,A,27.375000000000
001078,1993-12-31,1993,4,INDL,C,D,STD,ABT,USD,1993Q4,1993Q4,3585.5350,4103.0310,0.4700,3094.9330,4013.6370,2227.9970,,952.7320,A,29.625000000000
001078,1994-03-31,1994,1,INDL,C,D,STD,ABT,USD,1994Q1,1994Q1,3520.4840,4226.9300,0.4400,3054.1300,3995.6560,2215.2480,,212.1630,A,26.625000000000
001078,1994-06-30,1994,2,INDL,C,D,STD,ABT,USD,1994Q2,1994Q2,3721.8440,4361.0900,0.4600,3268.9950,4226.7540,2204.0300,,436.9590,A,29.000000000000
001078,1994-09-30,1994,3,INDL,C,D,STD,ABT,USD,1994Q3,1994Q3,3860.2800,4495.8760,0.4300,3407.7650,4397.6670,2254.8170,,689.2700,A,31.375000000000
001078,1994-12-31,1994,4,INDL,C,D,STD,ABT,USD,1994Q4,1994Q4,3876.3280,4647.3950,0.5200,3475.8660,4474.3230,2481.9140,,929.4880,A,32.625000000000
001078,1995-03-31,1995,1,INDL,C,D,STD,ABT,USD,1995Q1,1995Q1,3889.8350,4861.2570,0.5200,3590.6080,4621.1210,2524.3970,,280.5680,A,35.750000000000
001078,1995-06-30,1995,2,INDL,C,D,STD,ABT,USD,1995Q2,1995Q2,4040.1310,4950.1920,0.5200,3535.0610,4747.1140,2500.3100,,485.6270,A,40.500000000000
001078,1995-09-30,1995,3,INDL,C,D,STD,ABT,USD,1995Q3,1995Q3,4077.4990,4992.3830,0.4700,3566.9190,4793.7750,2390.7530,,698.8810,A,42.625000000000
001078,1995-12-31,1995,4,INDL,C,D,STD,ABT,USD,1995Q4,1995Q4,4226.7110,5185.8690,0.5900,3790.3140,5015.7330,2596.7340,,947.0210,A,41.625000000000
001078,1996-03-31,1996,1,INDL,C,D,STD,ABT,USD,1996Q1,1996Q1,4113.2660,5198.7540,0.6000,3491.4950,4746.3530,2672.1770,,229.8230,A,40.750000000000
001078,1996-06-30,1996,2,INDL,C,D,STD,ABT,USD,1996Q2,1996Q2,4326.4050,6227.4690,0.6000,4526.8240,5913.3780,2699.2400,,460.9080,A,43.500000000000
001078,1996-09-30,1996,3,INDL,C,D,STD,ABT,USD,1996Q3,1996Q3,4273.8510,6395.4910,0.5300,4287.8880,5955.3720,2646.1940,,815.2900,A,49.250000000000
001078,1996-12-31,1996,4,INDL,C,D,STD,ABT,USD,1996Q4,1996Q4,4480.9020,6644.6980,0.6500,4343.7170,6305.4180,2995.8490,,949.0280,A,50.750000000000
001078,1997-03-31,1997,1,INDL,C,D,STD,ABT,USD,1997Q1,1997Q1,4627.4380,6572.9560,0.6800,4377.6100,6344.2260,2999.8140,,220.0690,A,56.125000000000
001078,1997-06-30,1997,2,INDL,C,D,STD,ABT,USD,1997Q2,1997Q2,4587.9320,6845.5940,0.6700,4513.7580,6496.3560,2900.4080,,436.3250,A,66.750000000000
001078,1997-09-30,1997,3,INDL,C,D,STD,ABT,USD,1997Q3,1997Q3,4653.0930,6922.9040,0.6000,4721.1520,6733.7050,2865.1840,,732.3880,A,63.936996460000
001078,1997-12-31,1997,4,INDL,C,D,STD,ABT,USD,1997Q4,1997Q4,5038.2080,7022.8600,0.7300,5034.4680,7062.3910,3118.0560,,1007.2960,A,65.500000000000
001078,1998-03-31,1998,1,INDL,C,D,STD,ABT,USD,1998Q1,1998Q1,5181.8040,6933.2980,0.7600,4726.5750,6973.3900,3044.9130,,,A,75.311996460000
001078,1998-06-30,1998,2,INDL,C,D,STD,ABT,USD,1998Q2,1998Q2,5175.1980,7509.3420,0.3800,5000.1200,7374.5710,3066.7530,,500.6160,A,41.000000000000
001078,1998-09-30,1998,3,INDL,C,D,STD,ABT,USD,1998Q3,1998Q3,5066.2100,7536.8240,0.3400,4664.5120,7229.1420,3035.7670,,703.6770,A,43.437500000000
001078,1998-12-31,1998,4,INDL,C,D,STD,ABT,USD,1998Q4,1998Q4,5553.1360,7663.0770,0.4100,4962.1260,7502.5520,3330.4120,,990.6190,A,49.000000000000
001078,1999-03-31,1999,1,INDL,C,D,STD,ABT,USD,1999Q1,1999Q1,5771.2990,7545.6580,0.4300,4709.1950,7254.7190,3313.3200,,209.9390,A,46.812500000000
001078,1999-06-30,1999,2,INDL,C,D,STD,ABT,USD,1999Q2,1999Q2,5547.1860,7597.9120,0.4100,4170.4180,6705.8270,3259.2110,,462.2460,A,45.375000000000
001078,1999-09-30,1999,3,INDL,C,D,STD,ABT,USD,1999Q3,1999Q3,5878.0490,7696.1760,0.3000,4329.0070,6904.5720,3137.1580,,734.5160,A,36.687500000000
001078,1999-12-31,1999,4,INDL,C,D,STD,ABT,USD,1999Q4,1999Q4,6419.7540,8051.2900,0.4300,4516.7110,7043.4490,3467.9360,,,A,36.312500000000
001078,2000-03-31,2000,1,INDL,C,D,STD,ABT,USD,2000Q1,2000Q1,6727.9060,8233.0170,0.4400,4500.6450,7087.3560,3353.1780,,241.8040,A,35.187500000000
001078,2000-06-30,2000,2,INDL,C,D,STD,ABT,USD,2000Q2,2000Q2,6898.0360,8066.0450,0.4400,4188.2660,6779.6870,3370.1530,,530.8450,A,44.562500000000
001078,2000-09-30,2000,3,INDL,C,D,STD,ABT,USD,2000Q3,2000Q3,6971.2890,8008.8720,0.4200,4284.1050,6666.5000,3317.8950,,728.2440,A,47.562500000000
001078,2000-12-31,2000,4,INDL,C,D,STD,ABT,USD,2000Q4,2000Q4,7376.2410,7907.0130,0.4800,4297.5400,6712.3480,3704.6900,,,A,48.437500000000
001078,2001-03-31,2001,1,INDL,C,D,STD,ABT,USD,2001Q1,2001Q1,8191.3700,13787.1550,-0.1400,10888.8220,13879.0310,3559.8800,,236.7730,A,47.190000000000
001078,2001-06-30,2001,2,INDL,C,D,STD,ABT,USD,2001Q2,2001Q2,7963.5720,14159.0100,0.3400,7408.3950,13564.1800,4099.1190,,391.3900,A,48.000000000000
001078,2001-09-30,2001,3,INDL,C,D,STD,ABT,USD,2001Q3,2001Q3,8170.9010,14548.4980,0.4000,7781.7610,14048.3340,4181.1850,,801.6090,A,51.850000000000
001078,2001-12-31,2001,4,INDL,C,D,STD,ABT,USD,2001Q4,2001Q4,8419.1890,14877.2340,0.3900,7926.8170,14236.9910,4445.0620,,,A,55.750000000000
001078,2002-03-31,2002,1,INDL,C,D,STD,ABT,USD,2002Q1,2002Q1,8075.5210,14690.2550,0.5400,6952.0700,13319.9730,4189.2890,,324.9140,A,52.600000000000
001078,2002-06-30,2002,2,INDL,C,D,STD,ABT,USD,2002Q2,2002Q2,8010.0450,15043.0560,0.3800,6868.2990,13164.3050,4314.8890,,600.4880,A,37.650000000000
001078,2002-09-30,2002,3,INDL,C,D,STD,ABT,USD,2002Q3,2002Q3,8484.1490,15176.2060,0.4600,6717.2080,13113.1820,4341.2360,,910.1030,A,40.400000000000
