epoch,step,train_loss,val_loss
0,49,1.1214497089385986,
0,99,0.06038274988532066,
0,149,0.12386384606361389,
0,199,0.6060070395469666,
0,249,0.12160535901784897,
0,299,0.24920453131198883,
0,349,0.3940008282661438,
0,399,0.35454827547073364,
0,449,0.4339442551136017,
0,499,0.4595485031604767,
0,549,0.07538347691297531,
0,599,1.3646397590637207,
0,649,2.834033489227295,
0,699,0.08590903878211975,
0,749,0.03174186497926712,
0,799,0.8661175966262817,
0,849,0.5085390210151672,
0,899,2.848867416381836,
0,949,0.10011427104473114,
0,999,0.8207859992980957,
0,1049,0.3988402783870697,
0,1099,0.46373412013053894,
0,1149,1.394087791442871,
0,1199,0.14440175890922546,
0,1249,1.0329738855361938,
0,1279,,0.6372650861740112
1,1299,0.31844761967658997,
1,1349,1.5699002742767334,
1,1399,1.6905593872070312,
1,1449,0.03941940888762474,
1,1499,0.6451137661933899,
1,1549,2.723966598510742,
1,1599,0.22259138524532318,
1,1649,0.0007463700603693724,
1,1699,0.29227226972579956,
1,1749,1.9464839696884155,
1,1799,0.26178213953971863,
1,1849,0.6685807704925537,
1,1899,0.039825066924095154,
1,1949,0.00048580142902210355,
1,1999,0.016234446316957474,
1,2049,2.688283681869507,
1,2099,0.7998085021972656,
1,2149,1.2261289358139038,
1,2199,0.9286853075027466,
1,2249,0.00541900796815753,
1,2299,0.015917818993330002,
1,2349,0.13600978255271912,
1,2399,0.0672241672873497,
1,2449,0.45486557483673096,
1,2499,0.018646931275725365,
1,2549,0.008307570591568947,
1,2559,,0.6182948350906372
2,2599,0.09713254123926163,
2,2649,0.0038797487504780293,
2,2699,0.0010330911027267575,
2,2749,0.18064548075199127,
2,2799,0.09222336858510971,
2,2849,0.08971013128757477,
2,2899,0.002094619208946824,
2,2949,0.0856223851442337,
2,2999,1.5463037490844727,
2,3049,5.127232074737549,
2,3099,0.11411912739276886,
2,3149,0.15212175250053406,
2,3199,0.2713005542755127,
2,3249,0.12905311584472656,
2,3299,0.0012337521184235811,
2,3349,0.3634495735168457,
2,3399,0.019622014835476875,
2,3449,0.7589929103851318,
2,3499,0.21451829373836517,
2,3549,1.7697211503982544,
2,3599,0.008499209769070148,
2,3649,0.053043339401483536,
2,3699,0.7933645248413086,
2,3749,2.478893518447876,
2,3799,0.0693044513463974,
2,3839,,0.5524944067001343
3,3849,0.44759175181388855,
3,3899,0.8339592218399048,
3,3949,0.509028971195221,
3,3999,0.2749462127685547,
3,4049,0.04322511702775955,
3,4099,0.010336061008274555,
3,4149,0.5917167067527771,
3,4199,0.622944176197052,
3,4249,0.5690022706985474,
3,4299,0.047812994569540024,
3,4349,1.7878100872039795,
3,4399,0.037054505199193954,
3,4449,0.38802507519721985,
3,4499,0.7704851031303406,
3,4549,0.008000215515494347,
3,4599,1.5362457036972046,
3,4649,0.031474437564611435,
3,4699,0.052461136132478714,
3,4749,0.2154698669910431,
3,4799,0.49956604838371277,
3,4849,0.15072329342365265,
3,4899,0.6199362874031067,
3,4949,0.8286411166191101,
3,4999,0.3617670238018036,
3,5049,2.3869411945343018,
3,5099,0.20339396595954895,
3,5119,,0.5459281802177429
4,5149,0.015900377184152603,
4,5199,0.20266969501972198,
4,5249,0.3572606146335602,
4,5299,0.004002999048680067,
4,5349,0.031161580234766006,
4,5399,0.02715940959751606,
4,5449,0.0029610670171678066,
4,5499,2.8378446102142334,
4,5549,0.4190182089805603,
4,5599,0.24710863828659058,
4,5649,0.2596489489078522,
4,5699,0.01395663246512413,
4,5749,0.12031222879886627,
4,5799,0.2944204807281494,
4,5849,0.3222636878490448,
4,5899,1.6060595512390137,
4,5949,0.053551509976387024,
4,5999,0.5041077733039856,
4,6049,1.2174609899520874,
4,6099,1.9353234767913818,
4,6149,0.22316329181194305,
4,6199,0.3613836467266083,
4,6249,0.6022265553474426,
4,6299,0.05334099754691124,
4,6349,1.121697187423706,
4,6399,0.5902978181838989,
4,6399,,0.5399591326713562
5,6449,1.1548643112182617,
5,6499,0.028165865689516068,
5,6549,0.03437517583370209,
5,6599,0.032808516174554825,
5,6649,0.4530675411224365,
5,6699,0.05761329457163811,
5,6749,0.09361980110406876,
5,6799,0.09151123464107513,
5,6849,0.07708101719617844,
5,6899,0.11184530705213547,
5,6949,0.012521104887127876,
5,6999,0.7668857574462891,
5,7049,3.894866943359375,
5,7099,0.1040005162358284,
5,7149,0.7728374004364014,
5,7199,0.8766798377037048,
5,7249,0.42380568385124207,
5,7299,0.6681897044181824,
5,7349,0.3408782184123993,
5,7399,0.8414705395698547,
5,7449,0.4976123571395874,
5,7499,0.5262676477432251,
